,given20_estimated7,given17_estimated8,given3_estimated2,given13_estimated31,given16_estimated3,given11_estimated0,given21_estimated3,given0_estimated28,given26_estimated24,given11_estimated2
224,1.6718917,1.4191333,2.9848487,2.152838,1.5649683,2.927307,1.3541858,1.4707977,1.4447129,2.50071
225,1.6088177,1.4147204,2.9535503,2.252625,1.5194811,2.9145963,1.4806712,1.4751197,1.5202675,2.4958205
226,1.6087251,1.4840066,2.9601743,2.122239,1.540948,2.9259646,1.4230362,1.4022273,1.4905611,2.493315
227,1.6603445,1.4599144,2.9453242,2.1797352,1.4597622,2.9266212,1.4320273,1.5065585,1.4681649,2.4534264
228,1.6158655,1.4369872,2.9558074,2.1787336,1.5191871,2.9172966,1.4374928,1.47326,1.44051,2.4271085
229,1.6133568,1.4081213,2.9467719,2.2471693,1.5431668,2.922879,1.4703122,1.4219772,1.4767622,2.5106864
230,1.6165698,1.4465277,2.8826919,2.1502998,1.519295,2.9242864,1.4361293,1.4466767,1.4447918,2.500335
231,1.6736729,1.4295758,2.9461727,2.1890748,1.5462844,2.9055455,1.4023924,1.4333357,1.5106565,2.5201576
232,1.6031296,1.4818935,2.9572086,2.1606095,1.5301327,2.9425087,1.3966231,1.4856584,1.44499,2.5336914
233,1.6384605,1.4753388,2.9489245,2.1981535,1.5297189,2.9246464,1.4384508,1.468789,1.369911,2.4695122
234,1.6679587,1.4833875,2.9312873,2.108213,1.5096592,2.931225,1.4412857,1.4423071,1.4625614,2.5003958
235,1.6019593,1.4577353,2.9076278,2.2183595,1.554517,2.9074547,1.4264475,1.4558473,1.4348208,2.4576216
236,1.6893934,1.4416624,2.9453475,2.1568377,1.4854448,2.92431,1.4794314,1.4563426,1.4873389,2.5076559
237,1.6540099,1.3917145,2.9158385,2.1775024,1.5054939,2.9340818,1.4785461,1.4454597,1.5060252,2.565138
238,1.6417922,1.4180264,2.9445512,2.1188557,1.4905646,2.9058015,1.4740754,1.4342614,1.4648402,2.4648108
239,1.6634152,1.4377702,2.9456608,2.2023559,1.5384437,2.9138298,1.4382267,1.4757441,1.4844979,2.4355667
240,1.6679617,1.4531229,2.954735,2.1705563,1.5121579,2.936569,1.4150368,1.4606342,1.4385059,2.487657
241,1.6829094,1.4241972,2.9761794,2.140801,1.4724877,2.9175308,1.4348266,1.3548902,1.4415168,2.5235302
242,1.6982089,1.4182965,2.9175308,2.1609058,1.5172095,2.927851,1.4314452,1.4409957,1.4344636,2.5495193
243,1.7030936,1.3917716,2.9434454,2.1176653,1.5602959,2.929945,1.4412642,1.4496758,1.4549245,2.5170867
244,1.6629051,1.4378684,2.9322577,2.1780086,1.4949929,2.9290707,1.4337637,1.4876378,1.4424819,2.5286434
245,1.676365,1.4371883,2.8901658,2.1028438,1.5540406,2.9225938,1.4042188,1.4691161,1.447579,2.5093648
246,1.6304555,1.46947,2.8690836,2.1817334,1.5402114,2.9388974,1.4415431,1.4722147,1.4726455,2.5236347
247,1.6134238,1.4347214,2.9557304,2.1107807,1.5248766,2.966929,1.4278705,1.4377838,1.4443406,2.5524418
248,1.6385448,1.4625403,2.9472935,2.166148,1.4596672,2.9230528,1.4064977,1.4037514,1.4865077,2.4855692
249,1.6498344,1.4409018,2.963476,2.1454785,1.4930793,2.9101093,1.4703234,1.4613647,1.4690789,2.4935915
250,1.6531283,1.4637004,2.9828095,2.1450207,1.4937366,2.9166775,1.4553971,1.435067,1.4811934,2.4976397
251,1.6237842,1.4006193,2.9143186,2.1128054,1.5278422,2.905254,1.456756,1.4253826,1.4462095,2.4582944
252,1.7017584,1.4812102,2.9407961,2.1663175,1.4691354,2.9013376,1.4564263,1.4740558,1.4698882,2.4764178
253,1.6710782,1.4504095,2.9302154,2.1771283,1.6151447,2.9028976,1.5285983,1.4635291,1.4133656,2.469351
254,1.652633,1.4275236,2.9095776,2.145519,1.4990723,2.897887,1.4181936,1.4147456,1.425832,2.457375
255,1.6151361,1.5023263,2.940844,2.1029665,1.460162,2.961886,1.4761426,1.4175057,1.4165461,2.561618
256,1.6680777,1.4880568,2.9103868,2.1713815,1.5328045,2.9024167,1.4018834,1.5152842,1.4558463,2.4530406
257,1.6160486,1.4838774,2.9362762,2.1235802,1.4449617,2.9334261,1.4381773,1.4014558,1.4013834,2.5032744
258,1.7083383,1.4237721,2.9863677,2.1130059,1.5163398,2.929875,1.369962,1.4315181,1.4806284,2.4829245
259,1.6631385,1.4357139,2.8872163,2.2099123,1.5413594,2.9223456,1.4616868,1.4054623,1.4742411,2.4747841
260,1.6929964,1.414342,2.9327662,2.1795847,1.5438932,2.9364753,1.3908944,1.4632573,1.4484651,2.5396004
261,1.6776506,1.4251657,2.9048975,2.2393546,1.490576,2.9332707,1.4632403,1.4702662,1.5078461,2.4973955
262,1.6267008,1.4071718,2.89659,2.1428258,1.5428201,2.9291928,1.411432,1.4437718,1.4307613,2.47731
263,1.6681577,1.45358,2.9163547,2.0781057,1.5101676,2.9184446,1.4433311,1.481873,1.4383998,2.4766555
264,1.6701119,1.4199878,2.9802117,2.1342099,1.5625726,2.9275477,1.354173,1.468086,1.4441607,2.4852748
265,1.6097224,1.4128249,2.9488766,2.2379591,1.5180405,2.9147525,1.4821973,1.4743657,1.5203931,2.4836109
266,1.603526,1.482651,2.9587955,2.1102738,1.540673,2.926843,1.4240173,1.4048609,1.4903067,2.4875546
267,1.6578449,1.4592922,2.9427588,2.1601887,1.4599676,2.9263983,1.4291744,1.5067769,1.4680219,2.454931
268,1.6166918,1.4366728,2.949232,2.1590545,1.5176854,2.9171116,1.4369295,1.4711697,1.4394127,2.4240944
269,1.6168643,1.409399,2.942578,2.2371137,1.5405264,2.923595,1.4669646,1.4206492,1.4775558,2.5049522
270,1.6229357,1.447228,2.8778424,2.1351414,1.5174793,2.9239028,1.4329919,1.4474335,1.4438013,2.488483
271,1.6788143,1.4279696,2.9438055,2.168987,1.5442852,2.9061732,1.4015896,1.4323504,1.5095547,2.5130227
272,1.6028535,1.4809285,2.9545534,2.1503923,1.528412,2.942581,1.3925413,1.4806688,1.4430832,2.5280337
273,1.6480097,1.474128,2.9413772,2.1856039,1.5287826,2.9253826,1.4383473,1.4734656,1.3685869,2.4638147
274,1.6728227,1.4820049,2.9286885,2.0998473,1.5088562,2.932049,1.4393682,1.441894,1.4607892,2.4946237
275,1.6018255,1.4571148,2.898658,2.2060409,1.5534765,2.9083357,1.4290951,1.4558264,1.4338256,2.450626
276,1.6909859,1.4392395,2.9409733,2.1476703,1.4860921,2.9254038,1.4767542,1.4569888,1.487567,2.5028067
277,1.659856,1.3917094,2.9104104,2.1628833,1.5049386,2.9343393,1.4740256,1.4417404,1.5053517,2.5598347
278,1.6434605,1.4163722,2.9378982,2.1098337,1.4899694,2.9063766,1.4732019,1.4349103,1.4653069,2.4611406
279,1.6622176,1.436921,2.940745,2.1884778,1.5384463,2.9145157,1.440323,1.4781823,1.4846095,2.4324057
280,1.6731771,1.451344,2.9483228,2.160397,1.5114368,2.9362543,1.417393,1.4588722,1.438122,2.4838855
281,1.6819439,1.42267,2.976091,2.1296482,1.4723351,2.9171014,1.4352732,1.3548619,1.4406078,2.5108044
282,1.7062672,1.4181551,2.9106228,2.1537733,1.5160146,2.9273074,1.4313867,1.4431053,1.4335634,2.5384707
283,1.7049906,1.391542,2.9390113,2.1148844,1.5596573,2.9305036,1.4435308,1.4501083,1.4547098,2.513672
284,1.6665744,1.4368762,2.9284134,2.1730032,1.4936825,2.9282491,1.4252459,1.4875709,1.4430213,2.5267603
285,1.6845889,1.4357753,2.8844278,2.0942523,1.5529258,2.9220366,1.4021956,1.4661227,1.4468617,2.4986372
286,1.6372467,1.4701436,2.8626504,2.1694531,1.5384698,2.9387538,1.4436477,1.4700576,1.4744382,2.5161912
287,1.613067,1.4339385,2.9534736,2.1020088,1.523762,2.966715,1.4264203,1.4381832,1.445084,2.5484486
288,1.6457777,1.4637587,2.9423697,2.15781,1.4597822,2.9234078,1.407228,1.4078265,1.4862559,2.4790735
289,1.6529704,1.4420849,2.9635758,2.139543,1.492232,2.9099023,1.4671847,1.4614906,1.4692231,2.490362
290,1.6587929,1.4622905,2.981126,2.1378856,1.4938021,2.917482,1.4557027,1.4343497,1.4806215,2.4949994
291,1.6283653,1.400235,2.9116616,2.1014607,1.5274749,2.9051683,1.4553097,1.4265928,1.4456699,2.4541228
292,1.7004193,1.4805343,2.9381406,2.1586812,1.4683214,2.9019785,1.4516869,1.4736704,1.4692519,2.4681108
293,1.6754545,1.4503973,2.9259977,2.1670308,1.6138239,2.9030447,1.5282687,1.4580394,1.4143943,2.462826
294,1.657436,1.4268517,2.90737,2.1407263,1.4990212,2.898169,1.4169936,1.416667,1.4248108,2.4511573
295,1.6138775,1.5009409,2.9385972,2.0968626,1.4607373,2.961594,1.4753922,1.4189487,1.4148179,2.5532858
296,1.666457,1.4879416,2.9069026,2.167875,1.5321028,2.902394,1.4015651,1.5214744,1.4567012,2.451825
297,1.6199551,1.4826707,2.930803,2.1141553,1.4442623,2.9328735,1.4382213,1.4019446,1.4019637,2.503466
298,1.7097641,1.4228882,2.9836922,2.1069121,1.5158378,2.929423,1.3679782,1.4308829,1.4807227,2.4791837
299,1.6619165,1.4356871,2.8843782,2.1999557,1.5397247,2.9222095,1.4615312,1.4070507,1.4753476,2.4714587
300,1.6929775,1.4139782,2.928244,2.1733732,1.5427542,2.9360871,1.3915998,1.4620973,1.4489865,2.5355103
301,1.6772376,1.4253206,2.9020803,2.2289321,1.4906231,2.9326105,1.4616805,1.4707859,1.5072613,2.492024
302,1.6271034,1.4077603,2.8960896,2.1396494,1.5417982,2.9288306,1.4100797,1.444332,1.429882,2.4713748
303,1.6651834,1.4531561,2.913237,2.0692205,1.5091859,2.9178789,1.4447299,1.4863557,1.4381238,2.4740088
304,1.6725656,1.4190265,2.975982,2.1269844,1.5621126,2.927365,1.3543991,1.4679085,1.4455317,2.481393
305,1.610789,1.4119478,2.9457793,2.2292671,1.5171741,2.9140525,1.4745773,1.4770176,1.5195153,2.4778688
306,1.6045251,1.4834441,2.958553,2.1034472,1.5400709,2.926722,1.4224154,1.398728,1.4895929,2.4848714
307,1.6569805,1.4584053,2.941896,2.1522248,1.4588321,2.926117,1.426776,1.50325,1.46797,2.4544106
308,1.617351,1.4356248,2.9464622,2.1500273,1.5176628,2.9160936,1.4365704,1.4713943,1.4403428,2.4228961
309,1.6168871,1.4105512,2.939789,2.2337105,1.5388256,2.9237943,1.4630896,1.4200507,1.4782186,2.501703
310,1.6199583,1.449474,2.8758805,2.129506,1.5172184,2.9230013,1.4337308,1.447315,1.4444977,2.4830825
311,1.6775551,1.4283825,2.9412894,2.16307,1.543005,2.9060593,1.4003637,1.4312345,1.5093365,2.5079958
312,1.6019197,1.4812969,2.9522407,2.1454525,1.5279425,2.9418497,1.3873148,1.4826987,1.4421079,2.5252235
313,1.6475127,1.475255,2.937467,2.179799,1.5285867,2.9247262,1.4385942,1.4729974,1.368152,2.461106
314,1.6623536,1.4823872,2.928062,2.0953603,1.5077,2.9319406,1.4381155,1.4403591,1.4607402,2.4920847
315,1.6088989,1.4570088,2.8949971,2.199671,1.5522221,2.9079185,1.4301612,1.4577605,1.4340775,2.4483602
316,1.6877556,1.4381558,2.9384744,2.1435704,1.4845271,2.9246085,1.4757205,1.4559871,1.4877406,2.4999235
317,1.6577327,1.3900883,2.9084737,2.1584885,1.5029607,2.9336143,1.475402,1.4441268,1.5054857,2.5583096
318,1.642848,1.415494,2.9342847,2.108744,1.4885347,2.9051993,1.4745338,1.4380263,1.4645485,2.458996
319,1.6623597,1.4374547,2.9376938,2.1838868,1.5372527,2.913505,1.4424343,1.4707235,1.4843315,2.431166
320,1.6905149,1.4512035,2.945274,2.1515505,1.51203,2.934868,1.4157939,1.4579679,1.4382454,2.4824073
321,1.6764238,1.4209559,2.976843,2.1250825,1.4716508,2.9161453,1.4328563,1.3522086,1.4402092,2.507702
322,1.7060317,1.4176245,2.9074023,2.1499102,1.5149633,2.9258113,1.427773,1.4414879,1.4325515,2.5330584
323,1.7059857,1.3917191,2.9353297,2.1153708,1.5592276,2.929886,1.4368013,1.4510388,1.4550782,2.5095065
324,1.6687071,1.4365252,2.9261453,2.1703072,1.4930925,2.9277022,1.4261925,1.486402,1.4441288,2.525337
325,1.6840512,1.4350889,2.8815088,2.087927,1.552057,2.9210658,1.4002037,1.468372,1.4465302,2.4936624
326,1.6391282,1.4703935,2.859975,2.1645546,1.5371262,2.93808,1.4431171,1.4757134,1.4754038,2.510791
327,1.614116,1.4330395,2.9520462,2.098402,1.5239729,2.96595,1.4253151,1.4386791,1.4437797,2.5444198
328,1.6494077,1.4637865,2.9399343,2.1540506,1.4597536,2.9226964,1.4064869,1.4067631,1.4864823,2.4771416
329,1.6558037,1.441165,2.9626331,2.135676,1.4914176,2.9090152,1.4654062,1.4596591,1.4690863,2.4884198
330,1.6572944,1.4614658,2.98036,2.1338177,1.4938328,2.9165392,1.4564046,1.436524,1.480176,2.4932115
331,1.6264822,1.3994663,2.9108114,2.0942671,1.5258349,2.9040644,1.4538074,1.4279984,1.4456964,2.4528809
332,1.7001374,1.4808042,2.9363918,2.1530719,1.4662031,2.9011593,1.4502552,1.4723473,1.4676372,2.4656382
333,1.6776448,1.4500864,2.9235013,2.1623359,1.6146702,2.9019604,1.530325,1.4637144,1.4144012,2.46035
334,1.6587111,1.4263214,2.9054143,2.139723,1.4990774,2.8968935,1.4191092,1.4182277,1.4241999,2.4475384
335,1.6168857,1.5030026,2.937062,2.0921066,1.4595096,2.9603038,1.4735196,1.4197234,1.4141282,2.5500937
336,1.6693784,1.4889351,2.9051664,2.1608353,1.5306002,2.9021761,1.398854,1.520451,1.4556803,2.450143
337,1.6230098,1.483372,2.9262483,2.1089067,1.4416027,2.9320211,1.4372863,1.4034157,1.4018689,2.5043855
338,1.7005641,1.421998,2.981662,2.1040561,1.5156251,2.9290056,1.366935,1.4305179,1.4798701,2.4785745
339,1.6602613,1.4352528,2.881675,2.1962652,1.5393279,2.9213243,1.4589952,1.4051296,1.4757094,2.4709933
340,1.6904951,1.4142563,2.9250572,2.1693661,1.5429857,2.9354646,1.392498,1.4574602,1.449202,2.534515
341,1.6778564,1.4247993,2.9001412,2.2231905,1.4896561,2.9313052,1.4603169,1.4690981,1.5067705,2.4888608
342,1.6216509,1.406475,2.8957748,2.1390703,1.5414829,2.9275796,1.4104309,1.4427934,1.4299268,2.4672682
343,1.6626738,1.4516709,2.9104824,2.0626884,1.5094213,2.9172478,1.4435463,1.4834849,1.4376476,2.4729242
344,1.6750718,1.4179399,2.973456,2.1234694,1.5606993,2.9265714,1.354125,1.4677683,1.4452279,2.4783282
345,1.616886,1.4107305,2.9429555,2.2210982,1.5171117,2.9123886,1.4701033,1.4757231,1.5198947,2.4753442
346,1.5980797,1.4834487,2.9582815,2.0999465,1.5398349,2.9257796,1.4196066,1.3956963,1.4895388,2.4834287
347,1.6502116,1.457435,2.941262,2.147057,1.4578047,2.925791,1.422528,1.5020049,1.4675043,2.4539995
348,1.6192573,1.4350405,2.9446812,2.144635,1.5169053,2.9143553,1.4389403,1.4717159,1.439366,2.4225373
349,1.6223066,1.4111629,2.9377587,2.2294993,1.5378101,2.9234812,1.4621187,1.4196204,1.4769802,2.5000265
350,1.6249812,1.4506929,2.8741593,2.1249423,1.5167888,2.9214084,1.4332154,1.4438857,1.4445035,2.4799511
351,1.6779513,1.4283997,2.939666,2.1597028,1.5424536,2.9052544,1.3961654,1.4297858,1.5088347,2.506488
352,1.6057338,1.481597,2.9514413,2.1422203,1.5273751,2.940586,1.3840606,1.4798541,1.4423782,2.5226817
353,1.6422635,1.4748973,2.9347067,2.1757088,1.5284814,2.9230435,1.4378618,1.4748378,1.3677946,2.459023
354,1.6740813,1.4834512,2.927826,2.0920541,1.5075428,2.9316988,1.4379886,1.4375817,1.460938,2.4918242
355,1.6066493,1.4566166,2.89302,2.196254,1.5514324,2.906592,1.4324858,1.4542568,1.4341439,2.4462829
356,1.6910341,1.4364483,2.9366734,2.1423206,1.4842114,2.923135,1.4752923,1.4537187,1.4873798,2.4988377
357,1.6681886,1.3884461,2.9070013,2.1539495,1.5025319,2.932403,1.473584,1.4432539,1.5051868,2.5582466
358,1.638656,1.4140149,2.931821,2.105504,1.4879426,2.9035966,1.4738868,1.438094,1.4632138,2.4576998
359,1.6597604,1.438019,2.9361575,2.1790411,1.536314,2.9128428,1.4426799,1.4713938,1.4840891,2.431158
360,1.6795248,1.4508606,2.943333,2.148668,1.5112239,2.9329655,1.4180137,1.4547638,1.4371784,2.480867
361,1.6714685,1.4193717,2.978115,2.1219301,1.4699408,2.913951,1.43171,1.3525515,1.4400405,2.5047817
362,1.7018121,1.4175414,2.9055388,2.1460855,1.5139548,2.9236615,1.4248118,1.4412568,1.4320586,2.5302489
363,1.7068897,1.3920853,2.933185,2.1126215,1.558634,2.928121,1.4343655,1.4518951,1.455632,2.507448
364,1.6698521,1.4365013,2.9242494,2.1681588,1.4929701,2.926275,1.4212772,1.4855359,1.4443198,2.5258439
365,1.6849674,1.4337307,2.8792174,2.0845575,1.5517945,2.9199862,1.4000396,1.4700636,1.4452224,2.4902825
366,1.642136,1.470647,2.8579383,2.161763,1.5351522,2.9365005,1.4396507,1.4740044,1.4752381,2.5090647
367,1.6153536,1.4320033,2.951093,2.0942056,1.5232741,2.964311,1.4196552,1.437535,1.4432967,2.5427392
368,1.6449498,1.4633206,2.9376101,2.1501787,1.459123,2.9212499,1.4019305,1.4098608,1.4868467,2.474919
369,1.6568621,1.4409616,2.962261,2.1334908,1.4910713,2.906337,1.4616429,1.4598756,1.4686928,2.4888637
370,1.6580067,1.462109,2.9801526,2.1317077,1.4931731,2.9141278,1.4552238,1.4336357,1.4797761,2.492806
371,1.6290736,1.399358,2.9108987,2.0903769,1.524968,2.9014885,1.4509014,1.4284858,1.444783,2.4521708
372,1.6928283,1.4795264,2.9348035,2.1504,1.4658676,2.8986542,1.4502556,1.468951,1.4665445,2.464145
373,1.677343,1.4510735,2.9222052,2.1589825,1.6141123,2.899014,1.5284753,1.4638951,1.4147737,2.4582543
374,1.6624418,1.4251436,2.9040637,2.139175,1.4987383,2.8931227,1.4176722,1.4223125,1.4240576,2.4448035
375,1.6159734,1.503218,2.9357195,2.0908775,1.4589857,2.9575393,1.472191,1.4160912,1.4134113,2.5481148
376,1.6679952,1.4880399,2.9036012,2.1592271,1.5306401,2.9008827,1.3974543,1.5218172,1.4550754,2.4493964
377,1.6219618,1.4832444,2.92363,2.1058674,1.440065,2.9297853,1.4358319,1.4033732,1.4017544,2.504178
378,1.7018341,1.422005,2.980279,2.1021736,1.5151463,2.9280257,1.3663989,1.4311101,1.4792967,2.477782
379,1.6610627,1.4352453,2.881208,2.1917746,1.5388113,2.9184794,1.4579833,1.4046943,1.4759438,2.4705937
380,1.6888282,1.4141467,2.9238122,2.1674788,1.5424467,2.9332583,1.390041,1.4545009,1.4490227,2.5337374
381,1.6769316,1.4259397,2.8986819,2.2216184,1.4884957,2.9271467,1.4599214,1.4681685,1.506425,2.4881103
382,1.618817,1.4059795,2.8958654,2.1382,1.5414225,2.9239516,1.409715,1.4443076,1.4301305,2.4648712
383,1.6690465,1.4515249,2.9089313,2.0610833,1.5088798,2.9147527,1.4438182,1.4847593,1.4377147,2.4719946
384,1.6695065,1.417118,2.9717612,2.121662,1.5603846,2.923148,1.3535392,1.4682672,1.4451578,2.4779553
385,1.6181533,1.4112397,2.9416246,2.2188506,1.5167607,2.9062696,1.4648981,1.4772611,1.5185667,2.474364
386,1.6018612,1.4839017,2.9584868,2.0982246,1.5393424,2.9224863,1.4170172,1.3945512,1.4896458,2.482553
387,1.64886,1.4565158,2.9404697,2.1441684,1.4572265,2.923404,1.4224136,1.5017151,1.4669029,2.4545214
388,1.6246405,1.4349173,2.9443138,2.1410322,1.5162745,2.9070003,1.4398361,1.4728678,1.4394338,2.4219348
389,1.6237876,1.4113545,2.937227,2.227338,1.5372765,2.9186964,1.4617764,1.4192089,1.4765284,2.4991777
390,1.6257913,1.4507746,2.872964,2.1232677,1.5165161,2.913591,1.4316539,1.4465308,1.4447714,2.477736
391,1.6824092,1.4296182,2.9393988,2.1569128,1.5418813,2.8990493,1.394904,1.4297343,1.5085206,2.504706
392,1.6112156,1.4822427,2.951902,2.1403124,1.527041,2.9363215,1.3836911,1.4803002,1.4422168,2.5218592
393,1.6376762,1.4765775,2.9332504,2.172668,1.528624,2.90744,1.4376208,1.4725932,1.3674623,2.4580557
394,1.6762513,1.4836564,2.9279656,2.091389,1.5073544,2.9160388,1.435816,1.4332421,1.4613906,2.4905562
395,1.6206456,1.4565423,2.8923378,2.1932738,1.5507611,2.8692777,1.4326689,1.4533142,1.4344867,2.445639
396,1.6855893,1.4358147,2.9355204,2.1395116,1.4838266,2.9054043,1.4736593,1.4518094,1.4873662,2.4980943
397,1.6771613,1.3877989,2.9068232,2.1527069,1.5019788,2.911839,1.4755509,1.4423089,1.5054986,2.5593083
398,1.6383018,1.4117583,2.9302614,2.107675,1.4879508,2.893781,1.4713713,1.4402506,1.462502,2.4576821
399,1.6549749,1.4386294,2.935751,2.178711,1.5355772,2.8841822,1.4412045,1.4707603,1.4838666,2.4307008
400,1.6946248,1.4519851,2.942567,2.1461864,1.5113717,2.927193,1.4166428,1.4542972,1.4374076,2.4813128
401,1.6672218,1.4196748,2.9792006,2.119814,1.4689996,2.8858023,1.4295874,1.3538752,1.440224,2.503392
402,1.7029632,1.4174619,2.904169,2.1430955,1.5135368,2.8942983,1.4238015,1.4399425,1.4317658,2.5282202
403,1.7126534,1.3916421,2.9323018,2.1129417,1.5579422,2.934112,1.4333268,1.4509411,1.4559532,2.5073423
404,1.6759316,1.4367533,2.9233627,2.1664598,1.49259,2.8856022,1.4211403,1.4851518,1.4441606,2.5298223
405,1.6862715,1.4340987,2.8779602,2.0829575,1.5521511,2.906886,1.3990445,1.4719194,1.4445462,2.4882135
406,1.648626,1.4715074,2.857027,2.161258,1.534438,2.9555757,1.4372418,1.4779081,1.4755162,2.5087905
407,1.6207463,1.4319279,2.9507208,2.0902255,1.5233014,2.9948206,1.4186778,1.4386401,1.4427164,2.5426795
408,1.6453419,1.4626985,2.9360092,2.1486938,1.4589844,2.9454017,1.400336,1.4114788,1.4876697,2.4739008
409,1.6717036,1.4398917,2.961846,2.1339076,1.4911364,2.8881257,1.4619818,1.4614898,1.4683518,2.4910867
410,1.6594969,1.4648908,2.9796815,2.1314259,1.4937222,2.9069438,1.455623,1.4302012,1.4794106,2.4937148
411,1.6368812,1.3990322,2.9115176,2.0899897,1.5249698,2.8686907,1.4486572,1.4264637,1.4451138,2.4520135
412,1.6940058,1.4811953,2.9339147,2.1504433,1.4644905,2.8592787,1.4500241,1.4640545,1.4660069,2.4661093
413,1.6744878,1.4509444,2.9217467,2.1562345,1.6135974,2.8546777,1.5273082,1.4603277,1.4156793,2.4564273
414,1.6646646,1.4262884,2.903381,2.139411,1.4985116,2.8482237,1.4171864,1.4270169,1.4239897,2.4434402
415,1.6184163,1.5028876,2.934431,2.0920117,1.4578505,2.9630275,1.471834,1.4143054,1.4131331,2.5466442
416,1.659831,1.487456,2.9041178,2.1590142,1.5317348,2.8626285,1.3961598,1.5232642,1.4548856,2.4462674
417,1.6217085,1.4831864,2.9220831,2.1034095,1.4401479,2.8828185,1.4351454,1.4055549,1.4019737,2.501901
418,1.6966938,1.4223108,2.9788482,2.1003883,1.5149333,2.902989,1.366114,1.4357008,1.4790194,2.476443
419,1.6605083,1.4349796,2.8818333,2.187808,1.5388479,2.8969123,1.4593145,1.4063481,1.4755788,2.4715934
420,1.6899312,1.4138385,2.9245086,2.1656976,1.5420511,2.9122767,1.3866533,1.4537591,1.4487561,2.5351589
421,1.6691028,1.4258069,2.8973343,2.2230923,1.4881923,2.902471,1.4599816,1.4646497,1.5048237,2.4877465
422,1.6139492,1.4057544,2.8957396,2.1382666,1.5427574,2.896061,1.41128,1.4464858,1.4307618,2.4641283
423,1.682508,1.4514455,2.9073958,2.0609684,1.5087693,2.8930514,1.444666,1.4840134,1.4377085,2.4691126
424,1.6658372,1.4167854,2.9701877,2.121207,1.5598773,2.9110944,1.3519555,1.4706763,1.4445598,2.4797986
425,1.6210011,1.4118272,2.9404979,2.2161083,1.5166917,2.8814397,1.4618688,1.478291,1.5188806,2.4752471
426,1.6180384,1.4844767,2.9586172,2.0957425,1.5391585,2.9060724,1.415067,1.3940605,1.4900594,2.481553
427,1.6457986,1.4556689,2.9395912,2.1419318,1.4572439,2.9055312,1.420924,1.5004907,1.467174,2.4522405
428,1.6242381,1.434214,2.9443734,2.1396122,1.5162268,2.8831115,1.4415396,1.4730787,1.4391463,2.421467
429,1.6363894,1.4117775,2.9372954,2.2250202,1.5368243,2.8984787,1.4623653,1.4175922,1.4756849,2.4980938
430,1.6255171,1.4507216,2.8717246,2.1230159,1.5164269,2.9011538,1.4311415,1.4470364,1.4447491,2.4773216
431,1.6812056,1.4289333,2.9396815,2.1566317,1.5415759,2.8812099,1.3923364,1.4304965,1.508623,2.503966
432,1.6220866,1.4826481,2.9522007,2.1386282,1.5269309,2.9241905,1.3825758,1.4798083,1.4422204,2.520975
433,1.6282339,1.4758903,2.9329941,2.170017,1.5276242,2.9017165,1.4343867,1.4656783,1.3679323,2.457716
434,1.6876234,1.4844835,2.9277706,2.091714,1.5068154,2.9054308,1.4328576,1.4320892,1.4616699,2.4913275
435,1.6530619,1.4563687,2.8927221,2.1897035,1.5508171,2.8698812,1.4312525,1.4522061,1.4343317,2.4444573
436,1.6817354,1.4347026,2.934639,2.1382425,1.4834496,2.8973017,1.4759516,1.4513873,1.487438,2.4989076
437,1.678614,1.3867277,2.9068556,2.1510804,1.5015068,2.9016075,1.4787157,1.4436865,1.5059075,2.5589557
438,1.643038,1.4122422,2.9306636,2.1050608,1.4879498,2.8668776,1.4703132,1.4423871,1.4621422,2.45788
439,1.6561532,1.4389938,2.9355164,2.175761,1.5355836,2.8726575,1.4417442,1.4694322,1.4835647,2.4297674
440,1.6762893,1.4513972,2.9424508,2.1441305,1.5107952,2.9056945,1.4180745,1.4558644,1.4371709,2.480806
441,1.6606333,1.4183569,2.9788232,2.120431,1.4695563,2.8897748,1.4281331,1.3531532,1.4404416,2.502522
442,1.6917683,1.4168205,2.9024634,2.141725,1.5135369,2.895571,1.4244894,1.4379126,1.4314296,2.5269659
443,1.7025747,1.3916084,2.9308414,2.1086738,1.5575005,2.911864,1.4293351,1.4488218,1.4557503,2.5088282
444,1.6840369,1.4378308,2.922685,2.1632798,1.4923599,2.8887963,1.419438,1.4851058,1.4433682,2.5326223
445,1.6787103,1.4334723,2.876839,2.0825353,1.5521663,2.901169,1.4011352,1.4711243,1.4437412,2.4861388
446,1.6390623,1.4727088,2.856326,2.1619039,1.5367248,2.9150045,1.4389817,1.4759377,1.4755486,2.5091107
447,1.6263682,1.4316388,2.9491863,2.087256,1.5235177,2.9584608,1.4182366,1.4385072,1.4418521,2.544791
448,1.6365166,1.462611,2.9347222,2.144817,1.4585565,2.8902917,1.398743,1.411851,1.4874839,2.4736695
449,1.6794176,1.4407552,2.9618528,2.1310449,1.4904777,2.8666615,1.4605924,1.4595655,1.4679674,2.4921982
450,1.6575996,1.4644626,2.9775102,2.129196,1.4940761,2.8879247,1.4555459,1.4307969,1.4797761,2.4960194
451,1.6303681,1.3987944,2.9111738,2.0859077,1.525413,2.866664,1.4491391,1.4263421,1.4444978,2.451839
452,1.6923032,1.4801099,2.9342337,2.1516752,1.4638673,2.8515508,1.4493717,1.4632952,1.4657598,2.4661503
453,1.6675957,1.4521948,2.9214268,2.1543367,1.6116583,2.8522732,1.5259243,1.4543394,1.41557,2.4552407
