True entropies,Estimated entropies
5.343527624860134,9.504103
5.312883148595244,9.484206
5.332124198038329,9.2902155
5.343848773235082,9.261212
5.349004096330292,9.261359
5.351016413735099,9.161445
5.355908237923854,9.179577
5.346154980289208,9.004842
5.335483052388012,8.945793
5.341426343519621,8.908463
5.343527624860134,8.791669
5.312883148595244,8.809167
5.332124198038329,8.66419
5.343848773235082,8.675157
5.349004096330292,8.703483
5.351016413735099,8.64602
5.355908237923854,8.690189
5.346154980289208,8.568722
5.335483052388012,8.530946
5.341426343519621,8.525959
5.343527624860134,8.433378
5.312883148595244,8.469452
5.332124198038329,8.346866
5.343848773235082,8.374414
5.349004096330292,8.410665
5.351016413735099,8.367787
5.355908237923854,8.419236
5.346154980289208,8.316456
5.335483052388012,8.281957
5.341426343519621,8.289143
5.343527624860134,8.203111
5.312883148595244,8.243948
5.332124198038329,8.131361
5.343848773235082,8.166294
5.349004096330292,8.202858
5.351016413735099,8.164299
5.355908237923854,8.217485
5.346154980289208,8.124552
5.335483052388012,8.088894
5.341426343519621,8.101088
5.343527624860134,8.017125
5.312883148595244,8.059743
5.332124198038329,7.9521084
5.343848773235082,7.9864435
5.349004096330292,8.022436
5.351016413735099,7.984843
5.355908237923854,8.03732
5.346154980289208,7.9491744
5.335483052388012,7.911408
5.341426343519621,7.9252014
5.343527624860134,7.842378
5.312883148595244,7.884586
5.332124198038329,7.7810264
5.343848773235082,7.8111467
5.349004096330292,7.847511
5.351016413735099,7.8095937
5.355908237923854,7.86042
5.346154980289208,7.7747955
5.335483052388012,7.7353797
5.341426343519621,7.7497993
5.343527624860134,7.6676455
5.312883148595244,7.7066665
5.332124198038329,7.609215
5.343848773235082,7.6341705
5.349004096330292,7.6696672
5.351016413735099,7.6311703
5.355908237923854,7.680096
5.346154980289208,7.5959883
5.335483052388012,7.5553923
5.341426343519621,7.5695524
5.343527624860134,7.488014
5.312883148595244,7.522473
5.332124198038329,7.432376
5.343848773235082,7.4517736
5.349004096330292,7.4859767
5.351016413735099,7.4470797
5.355908237923854,7.4937983
5.346154980289208,7.411687
5.335483052388012,7.3735924
5.341426343519621,7.387761
5.343527624860134,7.3098593
5.312883148595244,7.3430367
5.332124198038329,7.262686
5.343848773235082,7.2786326
5.349004096330292,7.3130565
5.351016413735099,7.2769837
5.355908237923854,7.323253
5.346154980289208,7.245975
5.335483052388012,7.2105875
5.341426343519621,7.2266803
5.343527624860134,7.153002
5.312883148595244,7.1822033
5.332124198038329,7.1118555
5.343848773235082,7.1264596
5.349004096330292,7.1629314
5.351016413735099,7.1295924
5.355908237923854,7.175052
5.346154980289208,7.1046414
5.335483052388012,7.0699687
5.341426343519621,7.09013
5.343527624860134,7.0209517
5.312883148595244,7.048799
5.332124198038329,6.984593
5.343848773235082,7.00263
5.349004096330292,7.042671
5.351016413735099,7.0125704
5.355908237923854,7.0591235
5.346154980289208,6.994854
5.335483052388012,6.9625344
5.341426343519621,6.984944
5.343527624860134,6.9197235
5.312883148595244,6.946754
5.332124198038329,6.8875604
5.343848773235082,6.907649
5.349004096330292,6.948586
5.351016413735099,6.920889
5.355908237923854,6.9664617
5.346154980289208,6.905528
5.335483052388012,6.87372
5.341426343519621,6.895097
5.343527624860134,6.8332467
5.312883148595244,6.858
5.332124198038329,6.8018017
5.343848773235082,6.8211517
5.349004096330292,6.8614736
5.351016413735099,6.836089
5.355908237923854,6.880212
5.346154980289208,6.823072
5.335483052388012,6.7917905
5.341426343519621,6.812358
5.343527624860134,6.755344
5.312883148595244,6.778549
5.332124198038329,6.725164
5.343848773235082,6.7451406
5.349004096330292,6.784804
5.351016413735099,6.762057
5.355908237923854,6.8053875
5.346154980289208,6.752954
5.335483052388012,6.7217054
5.341426343519621,6.7417946
5.343527624860134,6.688862
5.312883148595244,6.710612
5.332124198038329,6.6593633
5.343848773235082,6.6807084
5.349004096330292,6.718853
5.351016413735099,6.6978407
5.355908237923854,6.7399073
5.346154980289208,6.690993
5.335483052388012,6.6594086
5.341426343519621,6.6786985
5.343527624860134,6.6287436
5.312883148595244,6.649102
5.332124198038329,6.5998244
5.343848773235082,6.6219673
5.349004096330292,6.6585846
5.351016413735099,6.6387806
5.355908237923854,6.6795063
5.346154980289208,6.632711
5.335483052388012,6.6012306
5.341426343519621,6.619722
5.343527624860134,6.5722666
5.312883148595244,6.5913696
5.332124198038329,6.544385
5.343848773235082,6.566574
5.349004096330292,6.6020823
5.351016413735099,6.583346
5.355908237923854,6.6229796
5.346154980289208,6.5775905
5.335483052388012,6.546634
5.341426343519621,6.5644875
5.343527624860134,6.5193076
5.312883148595244,6.537238
5.332124198038329,6.4925437
5.343848773235082,6.5145674
5.349004096330292,6.5489917
5.351016413735099,6.531243
5.355908237923854,6.569894
5.346154980289208,6.525826
5.335483052388012,6.4952793
5.341426343519621,6.512574
5.343527624860134,6.469421
5.312883148595244,6.486094
5.332124198038329,6.44339
5.343848773235082,6.4654884
5.349004096330292,6.4985757
5.351016413735099,6.4817467
5.355908237923854,6.51945
5.346154980289208,6.47684
5.335483052388012,6.4465227
5.341426343519621,6.463303
5.343527624860134,6.4220977
5.312883148595244,6.437423
5.332124198038329,6.3965125
5.343848773235082,6.418743
5.349004096330292,6.4505224
5.351016413735099,6.4345565
5.355908237923854,6.4713774
5.346154980289208,6.430171
5.335483052388012,6.4000707
5.341426343519621,6.416384
5.343527624860134,6.3771043
5.312883148595244,6.391054
5.332124198038329,6.3519053
5.343848773235082,6.374068
5.349004096330292,6.404714
5.351016413735099,6.389521
5.355908237923854,6.425519
5.346154980289208,6.3855476
5.335483052388012,6.3557615
5.341426343519621,6.371659
5.343527624860134,6.3341374
5.312883148595244,6.3467975
5.332124198038329,6.309393
5.343848773235082,6.3313923
5.349004096330292,6.361011
5.351016413735099,6.3464885
5.355908237923854,6.381733
5.346154980289208,6.342877
5.335483052388012,6.313452
5.341426343519621,6.328983
5.343527624860134,6.293053
5.312883148595244,6.3045106
5.332124198038329,6.268815
5.343848773235082,6.2906427
5.349004096330292,6.3193045
5.351016413735099,6.3053794
5.355908237923854,6.3399053
5.346154980289208,6.302125
5.335483052388012,6.273048
5.341426343519621,6.288257
5.343527624860134,6.2538257
5.312883148595244,6.264104
5.332124198038329,6.230075
5.343848773235082,6.251715
5.349004096330292,6.2795076
5.351016413735099,6.266107
5.355908237923854,6.2999334
5.346154980289208,6.263192
5.335483052388012,6.2344646
5.341426343519621,6.2493615
5.343527624860134,6.2163725
5.312883148595244,6.225525
5.332124198038329,6.1930814
5.343848773235082,6.2145214
5.349004096330292,6.2415147
5.351016413735099,6.2285743
5.355908237923854,6.261753
5.346154980289208,6.226004
5.335483052388012,6.1976447
5.341426343519621,6.2121973
5.343527624860134,6.1806235
5.312883148595244,6.1886554
5.332124198038329,6.157772
5.343848773235082,6.179003
5.349004096330292,6.205235
5.351016413735099,6.192715
5.355908237923854,6.225293
5.346154980289208,6.1904984
5.335483052388012,6.162491
5.341426343519621,6.176693
5.343527624860134,6.146484
5.312883148595244,6.153435
5.332124198038329,6.124065
5.343848773235082,6.1450915
5.349004096330292,6.1706104
5.351016413735099,6.1584616
5.355908237923854,6.1904774
5.346154980289208,6.156596
5.335483052388012,6.128937
5.341426343519621,6.1427746
5.343527624860134,6.113897
5.312883148595244,6.1197963
5.332124198038329,6.0918846
5.343848773235082,6.112701
5.349004096330292,6.1375647
5.351016413735099,6.1257467
5.355908237923854,6.1572347
5.346154980289208,6.1242213
5.335483052388012,6.0969234
5.341426343519621,6.1103916
5.343527624860134,6.082774
5.312883148595244,6.0876775
5.332124198038329,6.0611734
5.343848773235082,6.081772
5.349004096330292,6.1060266
5.351016413735099,6.0945034
5.355908237923854,6.1254954
5.346154980289208,6.0933104
5.335483052388012,6.066389
5.341426343519621,6.079472
5.343527624860134,6.0530567
5.312883148595244,6.057009
5.332124198038329,6.0318637
5.343848773235082,6.052256
5.349004096330292,6.0759215
5.351016413735099,6.0646863
5.355908237923854,6.0951967
5.346154980289208,6.0637975
5.335483052388012,6.037257
5.341426343519621,6.049941
5.343527624860134,6.024678
5.312883148595244,6.0277033
5.332124198038329,6.0039062
5.343848773235082,6.024089
5.349004096330292,6.0471597
5.351016413735099,6.036231
5.355908237923854,6.0662794
5.346154980289208,6.0356073
5.335483052388012,6.0094624
5.341426343519621,6.0217524
5.343527624860134,5.9975634
5.312883148595244,5.9997163
5.332124198038329,5.9772162
5.343848773235082,5.9971967
5.349004096330292,6.0196977
5.351016413735099,6.009071
5.355908237923854,6.0386596
5.346154980289208,6.0086827
5.335483052388012,5.9829392
5.341426343519621,5.9948483
5.343527624860134,5.9716787
5.312883148595244,5.9729776
5.332124198038329,5.951748
5.343848773235082,5.9715266
5.349004096330292,5.9934735
5.351016413735099,5.983152
5.355908237923854,6.0122967
5.346154980289208,5.982976
5.335483052388012,5.957616
5.341426343519621,5.9691653
5.343527624860134,5.9469547
5.312883148595244,5.947422
5.332124198038329,5.9274287
5.343848773235082,5.9470053
5.349004096330292,5.968436
5.351016413735099,5.958399
5.355908237923854,5.9871125
5.346154980289208,5.958415
5.335483052388012,5.9334493
5.341426343519621,5.9446497
5.343527624860134,5.9233346
5.312883148595244,5.923003
5.332124198038329,5.9041963
5.343848773235082,5.9236045
5.349004096330292,5.9445314
5.351016413735099,5.934762
5.355908237923854,5.9630513
5.346154980289208,5.9349585
5.335483052388012,5.910368
5.341426343519621,5.9212365
5.343527624860134,5.9007654
5.312883148595244,5.899676
5.332124198038329,5.881997
5.343848773235082,5.901245
5.349004096330292,5.921705
5.351016413735099,5.912178
5.355908237923854,5.9400635
5.346154980289208,5.912554
5.335483052388012,5.888328
5.341426343519621,5.8988857
5.343527624860134,5.87921
5.312883148595244,5.8773737
5.332124198038329,5.860786
5.343848773235082,5.8798733
5.349004096330292,5.8998976
5.351016413735099,5.890606
5.355908237923854,5.918096
5.346154980289208,5.8911448
5.335483052388012,5.8672886
5.341426343519621,5.8775396
5.343527624860134,5.8586154
5.312883148595244,5.856056
5.332124198038329,5.840527
5.343848773235082,5.859439
5.349004096330292,5.8790607
5.351016413735099,5.869997
5.355908237923854,5.8971143
5.346154980289208,5.870678
5.335483052388012,5.847192
5.341426343519621,5.857149
5.343527624860134,5.838932
5.312883148595244,5.8356805
5.332124198038329,5.821164
5.343848773235082,5.839928
5.349004096330292,5.8591537
5.351016413735099,5.8503366
5.355908237923854,5.8770504
5.346154980289208,5.851116
5.335483052388012,5.8279862
5.341426343519621,5.837689
5.343527624860134,5.8201385
5.312883148595244,5.8161798
5.332124198038329,5.8026257
5.343848773235082,5.8212843
5.349004096330292,5.8401213
5.351016413735099,5.831557
5.355908237923854,5.8578634
5.346154980289208,5.832404
5.335483052388012,5.809633
5.341426343519621,5.8190966
5.343527624860134,5.8021817
5.312883148595244,5.797512
5.332124198038329,5.7848983
5.343848773235082,5.8034506
5.349004096330292,5.821918
5.351016413735099,5.8136
5.355908237923854,5.8395076
5.346154980289208,5.814498
5.335483052388012,5.7920732
5.341426343519621,5.801329
5.343527624860134,5.7850056
5.312883148595244,5.779657
5.332124198038329,5.767942
5.343848773235082,5.786387
5.349004096330292,5.8045063
5.351016413735099,5.7964287
5.355908237923854,5.8219385
5.346154980289208,5.7973595
5.335483052388012,5.775285
5.341426343519621,5.7843385
5.343527624860134,5.7685833
5.312883148595244,5.762571
5.332124198038329,5.7517357
5.343848773235082,5.7700624
5.349004096330292,5.7878413
5.351016413735099,5.7799993
5.355908237923854,5.80511
5.346154980289208,5.780953
5.335483052388012,5.759225
5.341426343519621,5.768094
5.343527624860134,5.752864
5.312883148595244,5.7462306
5.332124198038329,5.73623
5.343848773235082,5.7544384
5.349004096330292,5.771889
5.351016413735099,5.76428
5.355908237923854,5.788979
5.346154980289208,5.765235
5.335483052388012,5.743846
5.341426343519621,5.7525554
5.343527624860134,5.7378216
5.312883148595244,5.7305875
5.332124198038329,5.721375
5.343848773235082,5.7394743
5.349004096330292,5.7566195
5.351016413735099,5.74924
