True entropies,Estimated entropies
4.519321133609426,11.787012
4.560867624322623,11.595291
4.557393764612639,11.440894
4.540500356698002,11.010224
4.560463019638597,10.934975
4.538854971015214,10.719026
4.52985542525343,10.55113
4.549836601455475,10.482483
4.536780789232739,10.352574
4.544531960985465,10.259242
4.519321133609426,10.086615
4.560867624322623,10.0708275
4.557393764612639,10.060738
4.540500356698002,9.853775
4.560463019638597,9.88225
4.538854971015214,9.794644
4.52985542525343,9.730787
4.549836601455475,9.74848
4.536780789232739,9.688477
4.544531960985465,9.6367035
4.519321133609426,9.5201645
4.560867624322623,9.536933
4.557393764612639,9.551756
4.540500356698002,9.393182
4.560463019638597,9.435248
4.538854971015214,9.369701
4.52985542525343,9.324836
4.549836601455475,9.358269
4.536780789232739,9.313451
4.544531960985465,9.265147
4.519321133609426,9.162422
4.560867624322623,9.183437
4.557393764612639,9.197202
4.540500356698002,9.0538
4.560463019638597,9.091502
4.538854971015214,9.027316
4.52985542525343,8.982441
4.549836601455475,9.0120535
4.536780789232739,8.966073
4.544531960985465,8.911956
4.519321133609426,8.80894
4.560867624322623,8.824223
4.557393764612639,8.827423
4.540500356698002,8.687468
4.560463019638597,8.711844
4.538854971015214,8.640548
4.52985542525343,8.586852
4.549836601455475,8.601947
4.536780789232739,8.547102
4.544531960985465,8.484478
4.519321133609426,8.37613
4.560867624322623,8.38128
4.557393764612639,8.370193
4.540500356698002,8.234544
4.560463019638597,8.244125
4.538854971015214,8.171298
4.52985542525343,8.116903
4.549836601455475,8.125684
4.536780789232739,8.0792055
4.544531960985465,8.0285635
4.519321133609426,7.935766
4.560867624322623,7.952333
4.557393764612639,7.950622
4.540500356698002,7.831674
4.560463019638597,7.841224
4.538854971015214,7.7761264
4.52985542525343,7.72505
4.549836601455475,7.727671
4.536780789232739,7.6829596
4.544531960985465,7.642593
4.519321133609426,7.5474014
4.560867624322623,7.568642
4.557393764612639,7.564891
4.540500356698002,7.4482656
4.560463019638597,7.465058
4.538854971015214,7.4014564
4.52985542525343,7.352211
4.549836601455475,7.358435
4.536780789232739,7.3189826
4.544531960985465,7.281979
4.519321133609426,7.1897616
4.560867624322623,7.209479
4.557393764612639,7.2077065
4.540500356698002,7.0976124
4.560463019638597,7.118142
4.538854971015214,7.064616
4.52985542525343,7.0206337
4.549836601455475,7.0281916
4.536780789232739,6.988597
4.544531960985465,6.957214
4.519321133609426,6.8682203
4.560867624322623,6.893737
4.557393764612639,6.899491
4.540500356698002,6.7957134
4.560463019638597,6.8197303
4.538854971015214,6.7666845
4.52985542525343,6.7280836
4.549836601455475,6.74008
4.536780789232739,6.7050977
4.544531960985465,6.676069
4.519321133609426,6.5977764
4.560867624322623,6.6254
4.557393764612639,6.634981
4.540500356698002,6.5379596
4.560463019638597,6.564872
4.538854971015214,6.5194387
4.52985542525343,6.489177
4.549836601455475,6.509217
4.536780789232739,6.4789395
4.544531960985465,6.450508
4.519321133609426,6.3846626
4.560867624322623,6.417258
4.557393764612639,6.429877
4.540500356698002,6.341698
4.560463019638597,6.3686166
4.538854971015214,6.327569
4.52985542525343,6.302284
4.549836601455475,6.324484
4.536780789232739,6.2957616
4.544531960985465,6.269542
4.519321133609426,6.2065606
4.560867624322623,6.2407193
4.557393764612639,6.249526
4.540500356698002,6.167056
4.560463019638597,6.1961837
4.538854971015214,6.1559234
4.52985542525343,6.1332717
4.549836601455475,6.157547
4.536780789232739,6.131193
4.544531960985465,6.1055174
4.519321133609426,6.0449524
4.560867624322623,6.0851893
4.557393764612639,6.092407
4.540500356698002,6.0166845
4.560463019638597,6.0509024
4.538854971015214,6.013435
4.52985542525343,5.995748
4.549836601455475,6.0239615
4.536780789232739,6.0012035
4.544531960985465,5.9791603
4.519321133609426,5.9201665
4.560867624322623,5.9659486
4.557393764612639,5.972564
4.540500356698002,5.9020076
4.560463019638597,5.9439054
4.538854971015214,5.9079328
4.52985542525343,5.893011
4.549836601455475,5.92513
4.536780789232739,5.904493
4.544531960985465,5.8841662
4.519321133609426,5.8268366
4.560867624322623,5.8737674
4.557393764612639,5.880677
4.540500356698002,5.8134947
4.560463019638597,5.8597736
4.538854971015214,5.824068
4.52985542525343,5.8080955
4.549836601455475,5.8423343
4.536780789232739,5.8232026
4.544531960985465,5.802978
4.519321133609426,5.7470922
4.560867624322623,5.7943034
4.557393764612639,5.800869
4.540500356698002,5.7365484
4.560463019638597,5.7841163
4.538854971015214,5.7490234
4.52985542525343,5.732229
4.549836601455475,5.7668185
4.536780789232739,5.748885
4.544531960985465,5.728711
4.519321133609426,5.674347
4.560867624322623,5.721774
4.557393764612639,5.7281756
4.540500356698002,5.6661773
4.560463019638597,5.7133765
4.538854971015214,5.678914
4.52985542525343,5.661251
4.549836601455475,5.696125
4.536780789232739,5.6789517
4.544531960985465,5.6589193
