,given20_estimated7,given17_estimated8,given3_estimated2,given13_estimated31,given16_estimated3,given11_estimated0,given21_estimated3,given0_estimated28,given26_estimated24,given11_estimated2
226,1.6151805,1.4388123,3.0509732,2.4139953,1.5314713,3.1754062,1.4409726,1.4409682,1.4586356,2.6451159
227,1.6081724,1.4323452,3.0412297,2.4039438,1.5226696,3.1644907,1.4291233,1.4340165,1.4466412,2.6335995
228,1.6129521,1.4312514,3.0476089,2.4158964,1.5258961,3.1669714,1.438608,1.4357121,1.445865,2.6431532
229,1.617804,1.4365901,3.0442224,2.4037278,1.5230693,3.166966,1.4328378,1.4380376,1.4501266,2.640491
230,1.6150758,1.4314722,3.0265522,2.4023292,1.5210652,3.1471076,1.427464,1.4351746,1.4464221,2.6307325
231,1.60595,1.4346106,3.021554,2.3919456,1.5240794,3.1388543,1.4297893,1.4361002,1.450341,2.6316245
232,1.6132952,1.4407507,3.0203142,2.3928845,1.5146023,3.1404884,1.4237946,1.4353,1.4456455,2.629633
233,1.6054459,1.4354349,3.0274994,2.394324,1.5280727,3.1261215,1.4407154,1.4458011,1.4504268,2.63567
234,1.6122521,1.4369088,3.0159476,2.3891554,1.5122952,3.1249835,1.4278362,1.4359163,1.4566606,2.6301057
235,1.6170334,1.4335121,3.0208333,2.386767,1.5163786,3.1101718,1.4277039,1.4328367,1.4595008,2.6220622
236,1.6104355,1.4432573,3.0096228,2.3760006,1.5267669,3.1060798,1.4395419,1.4397064,1.4487165,2.6265829
237,1.6120958,1.4305513,3.0233457,2.3727798,1.5247265,3.1085901,1.4390067,1.4399161,1.4493814,2.6286926
238,1.6076114,1.436209,3.000485,2.3784022,1.5336488,3.0970926,1.4379205,1.4399027,1.4498099,2.6266365
239,1.6156446,1.4269576,3.010025,2.3758488,1.5294782,3.097955,1.4337555,1.4467832,1.4534209,2.619951
240,1.6031368,1.4447948,2.9995973,2.3694499,1.5223814,3.075277,1.4406313,1.4402865,1.4515544,2.6110225
241,1.6166837,1.4299294,2.9992611,2.3541493,1.5269269,3.0853152,1.4399506,1.4416775,1.4428278,2.6274939
242,1.615747,1.4305668,2.9993982,2.3611717,1.5161419,3.071017,1.4287633,1.4334692,1.447329,2.6188755
243,1.6146163,1.4358294,2.993494,2.3537116,1.5153022,3.0666468,1.4248875,1.4307075,1.4561396,2.6159172
244,1.6084554,1.4324616,2.997163,2.3591244,1.53569,3.071804,1.4449941,1.4348476,1.4421176,2.623064
245,1.6073291,1.438756,2.9961166,2.3501995,1.52713,3.0720472,1.4353156,1.4339472,1.4586009,2.6188512
246,1.6093296,1.4280668,2.981462,2.3507862,1.5193603,3.0543308,1.4292182,1.4331083,1.4441268,2.6147113
247,1.6195801,1.4353739,2.9940228,2.3504844,1.5211759,3.0608895,1.433231,1.4476599,1.449655,2.6213677
248,1.6123569,1.4424169,2.9808602,2.3417835,1.5221735,3.048749,1.4304299,1.4416533,1.4482664,2.6178944
249,1.6068045,1.4365728,2.979732,2.342871,1.5253808,3.0565696,1.430207,1.4405798,1.4559036,2.618274
250,1.6095881,1.4309611,2.9779422,2.3282948,1.527729,3.045272,1.4341174,1.4331467,1.4454777,2.6161895
251,1.6054753,1.4288918,2.9863796,2.3358645,1.5275437,3.0471544,1.4331203,1.4381652,1.4511454,2.6142235
252,1.6024836,1.4364619,2.9741356,2.326574,1.521836,3.0158541,1.4318787,1.4339292,1.4520055,2.6033058
253,1.609654,1.4274886,2.9779096,2.328401,1.5240376,3.0322235,1.4338999,1.4434536,1.4604948,2.618618
254,1.6104077,1.4265305,2.973001,2.3304977,1.522691,3.0233464,1.431822,1.4255028,1.4503678,2.611718
255,1.6109409,1.4345764,2.971509,2.3121154,1.5258427,3.0145595,1.4312598,1.4432304,1.4469839,2.6041281
256,1.6060308,1.4418697,2.9653497,2.3161988,1.5222566,3.0215137,1.4288464,1.4464096,1.454404,2.6091118
257,1.6012554,1.4434997,2.9707246,2.321792,1.5213903,3.0282118,1.4333193,1.4335271,1.4507706,2.6145737
258,1.6038592,1.4255989,2.9688892,2.3184097,1.5236913,3.0116038,1.4291648,1.4406892,1.4490098,2.6027272
259,1.6088988,1.4444697,2.9658318,2.3077734,1.523887,3.0277545,1.4289883,1.4280651,1.4504368,2.6112998
260,1.6090649,1.4281464,2.959235,2.308731,1.5169379,3.0065777,1.426755,1.4424726,1.4458518,2.603851
261,1.6123844,1.4322523,2.956438,2.3048172,1.5178442,3.0059636,1.434294,1.4252012,1.4346097,2.602039
262,1.6133664,1.4349792,2.9622684,2.2854002,1.5320319,3.0010903,1.4440473,1.437482,1.453665,2.601704
263,1.606764,1.4416438,2.9492815,2.3041933,1.5137966,2.997678,1.4252867,1.4400606,1.455953,2.5989306
264,1.6003361,1.4268875,2.9606512,2.2913287,1.5194899,3.000954,1.4280938,1.4396996,1.4525622,2.6023805
265,1.6057771,1.4430522,2.9505482,2.3020933,1.5217596,3.0024264,1.4347303,1.4269773,1.4595417,2.59689
266,1.6113998,1.4384555,2.9625318,2.2918878,1.5298337,2.9956737,1.4405913,1.4403181,1.4580153,2.6061177
267,1.604776,1.4319957,2.9559581,2.2932136,1.5207472,2.9889028,1.4286648,1.4336327,1.4458508,2.5937536
268,1.6096152,1.4308865,2.9623892,2.3041632,1.5242889,2.9932513,1.4384042,1.4354215,1.4455982,2.603425
269,1.6150316,1.4363155,2.9601715,2.2951071,1.5211021,2.9957135,1.4324433,1.4376506,1.4494855,2.6002064
270,1.6125408,1.4311163,2.9480484,2.2908804,1.5193926,2.982047,1.4271705,1.4347265,1.4461266,2.591378
271,1.6037911,1.4342277,2.9502609,2.2839167,1.5222626,2.98124,1.4293945,1.4357435,1.4498308,2.5936859
272,1.6113502,1.4403235,2.9437544,2.2868876,1.5128751,2.9829605,1.4233583,1.4349881,1.4449755,2.5900238
273,1.6033351,1.4350526,2.9587758,2.291413,1.5262803,2.9765015,1.4403439,1.4453566,1.4499532,2.597742
274,1.6103132,1.4365861,2.9481146,2.2866993,1.5107161,2.9760144,1.4275057,1.4358122,1.4561679,2.5912325
275,1.6147752,1.4332136,2.9555957,2.293484,1.5147438,2.9686756,1.4275249,1.4325366,1.4590676,2.5842671
276,1.6087471,1.4429492,2.9512959,2.2788568,1.5253754,2.967442,1.4394016,1.4394323,1.4480569,2.5877962
277,1.609786,1.4301589,2.9603076,2.2756865,1.5229343,2.9694061,1.4386592,1.4396567,1.4487864,2.5896032
278,1.6052488,1.4359506,2.943152,2.2884011,1.5321107,2.9675353,1.4377995,1.439515,1.4493282,2.5895495
279,1.6131576,1.4265046,2.9532773,2.286761,1.5277561,2.9665282,1.4334586,1.4464989,1.45318,2.5816584
280,1.6016741,1.4445693,2.9516683,2.28181,1.5210167,2.9526703,1.4404674,1.4398955,1.4511658,2.572532
281,1.6144265,1.4295554,2.9483614,2.2712965,1.5254558,2.9618049,1.4397347,1.4413991,1.442273,2.5901983
282,1.6136405,1.4302473,2.9494948,2.2756987,1.5143775,2.9527051,1.4284788,1.4331799,1.4467288,2.5811086
283,1.612963,1.4353834,2.9462023,2.2702196,1.5135859,2.9518778,1.4246165,1.4302808,1.455594,2.5767167
284,1.6068009,1.432246,2.9525607,2.2777977,1.5341161,2.9583097,1.44478,1.4346031,1.4415481,2.5852153
285,1.6055291,1.438397,2.9523342,2.2692022,1.5255615,2.9588053,1.4350897,1.4336693,1.4581778,2.580396
286,1.6080881,1.4277871,2.940649,2.274353,1.5176153,2.9477012,1.4288926,1.4328743,1.4437172,2.5751278
287,1.6185384,1.4350646,2.9527442,2.2746081,1.519476,2.954445,1.4329586,1.4473815,1.4492657,2.5812206
288,1.6109568,1.4421163,2.9441223,2.268377,1.520515,2.9482858,1.430174,1.4413686,1.4478749,2.5793023
289,1.6054723,1.436248,2.9424062,2.2743208,1.5238286,2.9541368,1.4299278,1.4402655,1.455582,2.5789297
290,1.6078788,1.4307567,2.9432516,2.2638524,1.5261037,2.9492052,1.4338777,1.4329267,1.4450682,2.5772884
291,1.603912,1.4286139,2.9493423,2.2694387,1.5256516,2.9495976,1.4328272,1.438024,1.4508162,2.573898
292,1.6008161,1.4361036,2.9416244,2.2600877,1.5199873,2.9266589,1.431589,1.4337256,1.451728,2.5645657
293,1.6084726,1.4272351,2.9475446,2.264645,1.5226653,2.9432747,1.4337609,1.4431853,1.46014,2.5783954
294,1.6089967,1.4262182,2.9422169,2.2696853,1.5211877,2.9362245,1.4315845,1.4252201,1.4499456,2.570861
295,1.609421,1.4342788,2.9433002,2.2536166,1.5242711,2.931528,1.4310473,1.4430187,1.4466197,2.5644386
296,1.6045271,1.4416399,2.938719,2.2627318,1.5206057,2.9397738,1.4286425,1.4462644,1.454018,2.568554
297,1.5996689,1.4432533,2.9430156,2.2668312,1.5199248,2.9442477,1.4331052,1.4333767,1.4504508,2.5731263
298,1.602807,1.4253379,2.9430587,2.2643948,1.5222481,2.9311829,1.4289953,1.4404519,1.4488622,2.5602515
299,1.6073073,1.44433,2.9418252,2.2574146,1.5221132,2.9481642,1.4287649,1.4276716,1.4500016,2.5687428
300,1.6078645,1.4279184,2.9357772,2.2596967,1.5152339,2.930859,1.4265699,1.4422487,1.4455398,2.5617657
301,1.6107813,1.4319639,2.9354608,2.2573082,1.5163074,2.9329636,1.4341236,1.4250617,1.4341338,2.5603654
302,1.6120126,1.4347363,2.9434705,2.2365675,1.5308795,2.9293292,1.4438859,1.4372995,1.4533736,2.5588644
303,1.605534,1.441345,2.9298403,2.2557151,1.5123377,2.9257343,1.4251326,1.4399042,1.4555304,2.5557172
304,1.5990748,1.4266986,2.9410584,2.244616,1.5181514,2.9302177,1.4278898,1.4394468,1.452327,2.55948
305,1.6044235,1.4428089,2.9331574,2.2552724,1.5201087,2.9331133,1.4345863,1.4267017,1.4591726,2.5526066
306,1.6100298,1.4382827,2.9457278,2.2451367,1.5284677,2.9309127,1.4404005,1.439993,1.4577166,2.5625572
307,1.6033226,1.4318334,2.9397376,2.2444055,1.5191094,2.924761,1.4283967,1.43345,1.4454396,2.5494778
308,1.6081992,1.430719,2.9460354,2.253347,1.5230161,2.9300513,1.4382632,1.4352865,1.4454721,2.5592918
309,1.6138322,1.4362199,2.9435854,2.2455394,1.5193769,2.932378,1.4322258,1.4374758,1.4491756,2.5553582
310,1.611279,1.4309396,2.9334266,2.2413871,1.5179787,2.921476,1.4270563,1.4345086,1.446033,2.5460217
311,1.6029555,1.4340167,2.9379485,2.2341518,1.5207311,2.9233341,1.4291607,1.4354967,1.4496179,2.5502524
312,1.6101867,1.4400786,2.9286394,2.2355309,1.5114527,2.924302,1.4231504,1.434798,1.4446127,2.544911
313,1.6020128,1.4348719,2.94648,2.2406178,1.5247452,2.9213755,1.440118,1.4452058,1.4497262,2.5527709
314,1.6091899,1.4364777,2.93563,2.2339113,1.5094227,2.920376,1.4273392,1.4358261,1.4559033,2.546687
315,1.6134317,1.4331024,2.9433076,2.2400203,1.5133661,2.9162128,1.4274443,1.4323826,1.4588704,2.5406702
316,1.6077179,1.4428093,2.941822,2.2277834,1.5242406,2.9153678,1.4393418,1.43927,1.4477057,2.5408967
317,1.6086278,1.4299648,2.9484034,2.2246375,1.5214026,2.9167085,1.4384792,1.4395287,1.4484532,2.543233
318,1.6041443,1.4358714,2.933341,2.2352443,1.5307813,2.919191,1.4377508,1.4392291,1.4490852,2.5440805
319,1.6120117,1.4262527,2.9430535,2.234029,1.5263269,2.9167793,1.4332976,1.4463037,1.4530619,2.5352657
320,1.6006666,1.4445024,2.9443448,2.2281137,1.5199357,2.9063559,1.440362,1.4396812,1.4509958,2.5265124
321,1.6132866,1.4293448,2.9396417,2.2176309,1.5242412,2.9145265,1.4396064,1.4412585,1.4420012,2.5459056
322,1.6123056,1.4300928,2.9405665,2.2228055,1.5128406,2.9079826,1.42833,1.4330411,1.4464394,2.5361567
323,1.6119378,1.4351485,2.9375439,2.2152731,1.5122118,2.9077675,1.4244709,1.4300631,1.4553044,2.5303066
324,1.6057305,1.4321609,2.9448512,2.224159,1.5328376,2.9145072,1.4446445,1.4344383,1.4412862,2.5397441
325,1.6043441,1.43822,2.9444842,2.21651,1.5243005,2.914834,1.434951,1.4334649,1.457965,2.5368106
326,1.6072148,1.427646,2.933588,2.2200716,1.516158,2.9064372,1.4287274,1.4327148,1.4435227,2.5279286
327,1.6176941,1.4349134,2.9450898,2.219677,1.5180646,2.9124222,1.4328134,1.4472334,1.449103,2.5344846
328,1.6099123,1.4419618,2.9378145,2.2134485,1.5191724,2.9091268,1.4300421,1.4412348,1.4476715,2.5356145
329,1.6045504,1.4360824,2.935626,2.2197258,1.522643,2.9134173,1.4297596,1.4400939,1.4554217,2.5346537
330,1.606707,1.4306659,2.937031,2.2095857,1.5247834,2.911401,1.4337369,1.4327748,1.4448649,2.535092
331,1.6028508,1.4284791,2.9419491,2.2141683,1.524105,2.910838,1.4326353,1.4379146,1.4506861,2.5303862
332,1.5997684,1.4359199,2.9356647,2.20395,1.5184764,2.8929157,1.4314057,1.4335983,1.451625,2.5227258
333,1.6076028,1.4271182,2.9420195,2.2071629,1.5216043,2.9076893,1.4336942,1.4430283,1.4599476,2.5359476
334,1.6080123,1.4260452,2.9362843,2.2131162,1.5199829,2.9015052,1.4314748,1.4250641,1.4497339,2.5269947
335,1.6083186,1.4341156,2.937938,2.1981742,1.5230638,2.8993263,1.4309291,1.4429344,1.4464263,2.5252247
336,1.6034864,1.4415289,2.9336276,2.2085946,1.5193365,2.9067593,1.4285345,1.4461671,1.4537804,2.5267107
337,1.5986482,1.4431633,2.9374275,2.209403,1.518782,2.909974,1.4329892,1.4332643,1.4502622,2.5308886
338,1.6019514,1.4252189,2.937604,2.2058887,1.5211538,2.8982875,1.4289091,1.4402744,1.4488298,2.5188105
339,1.6061082,1.444276,2.936715,2.201362,1.5206853,2.914839,1.4286419,1.4273881,1.4498137,2.5287888
340,1.6069627,1.4278152,2.9308288,2.2043834,1.5139301,2.9000924,1.42649,1.44213,1.4453729,2.5236933
341,1.6097311,1.431816,2.931045,2.2031658,1.5151218,2.9028487,1.4340482,1.4250059,1.4339013,2.5236437
342,1.6109294,1.434633,2.9395006,2.18035,1.5300168,2.8994918,1.4437535,1.4371815,1.4532486,2.5214603
343,1.6046562,1.4411733,2.9255934,2.1975791,1.5112518,2.8957741,1.4250529,1.4398232,1.4552827,2.5195131
344,1.5980531,1.4266177,2.9365144,2.1877973,1.5171816,2.9008374,1.4277709,1.4392651,1.4522136,2.5261154
345,1.6033702,1.4426744,2.9292204,2.1995492,1.5188491,2.9036617,1.4345322,1.4265175,1.4589516,2.5178828
346,1.609049,1.4381922,2.9415486,2.189938,1.5274537,2.9036303,1.4402754,1.4397987,1.4575871,2.5264533
347,1.6024411,1.4317762,2.9355104,2.186539,1.5178591,2.8977127,1.4282335,1.4333587,1.4452345,2.5137386
348,1.6071144,1.4306444,2.941769,2.1935127,1.5221261,2.903181,1.4381709,1.4352043,1.4454243,2.5263052
349,1.6127943,1.4361917,2.9389963,2.1873507,1.51804,2.9052165,1.432105,1.4373493,1.4490035,2.522512
350,1.6103485,1.4308572,2.929279,2.1839383,1.5169342,2.895704,1.4270037,1.4343654,1.4460062,2.5126295
351,1.602214,1.4339008,2.9342556,2.1775937,1.5196084,2.8985136,1.4290031,1.4353076,1.4495673,2.5200577
352,1.609291,1.4399498,2.9241276,2.1788151,1.5104177,2.8986328,1.4230435,1.4346888,1.444399,2.514928
353,1.6009899,1.4347899,2.9424303,2.183458,1.5235609,2.897371,1.4399574,1.4451505,1.4496211,2.5219312
354,1.6083119,1.4364457,2.9316194,2.1776206,1.5085038,2.896227,1.427234,1.4358431,1.4557596,2.5179164
355,1.612424,1.4330631,2.938964,2.1826801,1.5123696,2.8935688,1.4274027,1.432285,1.4587526,2.5141957
356,1.6068293,1.4427487,2.9381123,2.1733155,1.5234339,2.8923357,1.4393111,1.4391387,1.4475489,2.51116
357,1.6077118,1.4299043,2.9441588,2.1708348,1.5202917,2.893306,1.4383978,1.4394788,1.4482764,2.5135336
358,1.6033372,1.4358402,2.929667,2.1796148,1.5297961,2.897772,1.4377414,1.4390479,1.448956,2.5166273
359,1.611124,1.4261298,2.9388752,2.178765,1.5252639,2.894504,1.4332076,1.4461737,1.4529788,2.5066237
360,1.5998728,1.4444815,2.9407167,2.1742828,1.5191851,2.885573,1.4403014,1.4395611,1.4509138,2.501106
361,1.6124115,1.4292351,2.9358182,2.1629124,1.5233722,2.8934057,1.4395361,1.4411678,1.4418739,2.519161
362,1.6112931,1.4300125,2.9365025,2.1682725,1.5117145,2.887917,1.4282353,1.4329563,1.4463105,2.5099783
363,1.6111177,1.4350305,2.933361,2.1602736,1.511229,2.8873532,1.4244032,1.4299581,1.455149,2.5043116
364,1.6048162,1.4321085,2.9408202,2.1722882,1.5319343,2.8941784,1.4445798,1.4343346,1.4411887,2.5137339
365,1.6034588,1.438143,2.940443,2.1673326,1.5233613,2.894581,1.4348782,1.4333344,1.4578537,2.513163
366,1.6064882,1.4275662,2.9296386,2.1693697,1.5151075,2.8870358,1.4286301,1.4326298,1.4434379,2.5021071
367,1.6169816,1.4348409,2.9411018,2.169599,1.517087,2.8923764,1.4327229,1.4471623,1.4490447,2.5090709
368,1.6090715,1.4418881,2.9339812,2.1612885,1.5182536,2.8904433,1.4299669,1.4411675,1.447569,2.5120683
369,1.6037992,1.4360037,2.9316392,2.1700842,1.5218803,2.8937984,1.4296618,1.4399655,1.4553297,2.510788
370,1.6057643,1.4306439,2.9331138,2.1619081,1.5238801,2.8932624,1.4336509,1.4326624,1.444763,2.512906
371,1.6019616,1.4284081,2.937682,2.167368,1.5230207,2.8923159,1.4325149,1.4378576,1.4506446,2.5083067
372,1.5989379,1.4358238,2.931793,2.1567643,1.5174145,2.8771746,1.4312881,1.4335294,1.451599,2.5000794
373,1.6068809,1.4270616,2.9380848,2.1605675,1.5208515,2.8901005,1.4336618,1.4429469,1.4598405,2.5131433
374,1.6072874,1.4259425,2.9322686,2.1682172,1.5191568,2.8843386,1.4314121,1.4249616,1.449628,2.5038424
375,1.6074634,1.4340149,2.9339595,2.1570163,1.522219,2.8838553,1.4308506,1.4428988,1.4463173,2.5038364
376,1.6027158,1.4414731,2.9297173,2.1695974,1.5184423,2.8901174,1.428474,1.4460887,1.453638,2.503686
377,1.5978408,1.4431162,2.9335072,2.1670146,1.5180259,2.8925035,1.4329152,1.4331769,1.4501545,2.507026
378,1.6012286,1.4251585,2.9335115,2.1638017,1.5204061,2.8813646,1.4288576,1.4401698,1.4488323,2.4959302
379,1.6051743,1.4442502,2.9324844,2.1629105,1.5197064,2.8973756,1.4285783,1.4272083,1.449748,2.5058932
380,1.6062618,1.4277557,2.9268692,2.1677227,1.5129893,2.8844006,1.4264474,1.4420575,1.4452876,2.501622
381,1.6089033,1.4317287,2.9271417,2.1695392,1.5143329,2.8870027,1.434005,1.4249561,1.4337903,2.5013394
382,1.61008,1.4345862,2.9355993,2.1463318,1.5294434,2.8837812,1.4436672,1.4370843,1.4531902,2.499819
383,1.6039319,1.4410743,2.921633,2.1621172,1.5105544,2.8798335,1.425011,1.4397724,1.4551519,2.4970484
384,1.5972363,1.4265703,2.9326227,2.1544232,1.5165315,2.8854382,1.4277029,1.4391333,1.4521551,2.5034173
385,1.6025589,1.4426033,2.9253707,2.170073,1.5180129,2.8877556,1.4345132,1.4264022,1.458822,2.4949372
386,1.6082642,1.4381411,2.9374774,2.161284,1.526767,2.8885207,1.4402056,1.4396856,1.4575318,2.50334
387,1.6017581,1.4317528,2.9313457,2.156042,1.5169977,2.8828669,1.4281291,1.4333045,1.4451373,2.4909387
388,1.606218,1.4306064,2.9377794,2.1618216,1.5215379,2.8883216,1.4381229,1.4351387,1.4453932,2.502766
389,1.6119524,1.4361839,2.9348783,2.1584797,1.517112,2.8900712,1.4320225,1.4372498,1.4489144,2.4994352
390,1.6095989,1.4308088,2.9251351,2.1564453,1.5162162,2.8810956,1.4269884,1.434276,1.4459982,2.4898012
391,1.6015929,1.4338279,2.9300985,2.1523092,1.5188674,2.884467,1.4289038,1.435179,1.4495648,2.4975271
392,1.6085428,1.439884,2.9200952,2.1543827,1.5097,2.8838143,1.4229786,1.4346223,1.444277,2.4914975
393,1.6001534,1.4347557,2.938132,2.1588538,1.5227075,2.8832622,1.4398474,1.4451326,1.4495847,2.4976008
394,1.6076124,1.436443,2.9276073,2.1558096,1.5078979,2.882319,1.4271626,1.4358436,1.4556844,2.4956622
395,1.6115861,1.433047,2.9345984,2.1592765,1.5117009,2.8802707,1.4273777,1.4322206,1.4586935,2.4917493
396,1.6060946,1.442731,2.9336748,2.1544871,1.5228789,2.8782892,1.4393021,1.4390407,1.4474707,2.488135
397,1.6069514,1.4298917,2.9401,2.151921,1.5195262,2.8789983,1.4383565,1.4394743,1.4481776,2.4903855
398,1.6027069,1.435822,2.9256997,2.1608708,1.5291313,2.8844516,1.4377608,1.4389287,1.448886,2.4931455
399,1.6104293,1.4260712,2.9345045,2.1594973,1.5244895,2.8807347,1.4331524,1.4461012,1.452924,2.4833572
400,1.5992361,1.4444752,2.9362574,2.1570413,1.5186713,2.872458,1.440262,1.4394808,1.4508858,2.479393
401,1.6117125,1.4291751,2.9316516,2.1467967,1.5227822,2.880518,1.4394927,1.441095,1.441814,2.4952712
402,1.6104841,1.4299655,2.932209,2.1513817,1.5109284,2.8752174,1.4281759,1.4328958,1.4462546,2.4866135
403,1.6104155,1.4349653,2.9290166,2.1448605,1.5105478,2.8740828,1.4243749,1.4299142,1.4550639,2.4808736
404,1.6040983,1.4320745,2.9364672,2.158219,1.5313194,2.8808894,1.4445391,1.434263,1.4411576,2.4903584
405,1.6027516,1.4381106,2.936162,2.1550994,1.5227008,2.881685,1.4348298,1.4332466,1.4578128,2.4907324
406,1.605875,1.4275268,2.9253392,2.1568453,1.5143595,2.8738563,1.4285816,1.4325752,1.4433982,2.4794714
407,1.6163563,1.4348058,2.9371068,2.1577513,1.516426,2.8788855,1.4326586,1.4471307,1.4490229,2.4860618
408,1.6083776,1.4418466,2.9298124,2.147164,1.5176172,2.8777854,1.4299246,1.4411336,1.4475154,2.4882388
409,1.6031909,1.4359646,2.9274712,2.157618,1.5213809,2.8805184,1.4295973,1.4398704,1.4552774,2.4873564
410,1.6050218,1.4306426,2.9289665,2.1501505,1.5232686,2.8809097,1.4335917,1.4325825,1.4447094,2.4900882
411,1.6012831,1.428366,2.9335186,2.1565816,1.5222754,2.8796713,1.4324359,1.4378239,1.4506329,2.4859474
412,1.5982608,1.43578,2.9277496,2.1464748,1.516676,2.866343,1.4312108,1.4335068,1.4516034,2.4764152
413,1.6062889,1.4270343,2.9339087,2.1501167,1.5203372,2.877453,1.4336506,1.4429036,1.459787,2.4899552
414,1.6067109,1.4258827,2.9281485,2.1573513,1.5185922,2.871938,1.4313781,1.4248939,1.4495751,2.4802492
415,1.6067653,1.433957,2.9298162,2.1484761,1.5216413,2.8729088,1.4307935,1.4428834,1.4462519,2.480178
416,1.6020913,1.4414382,2.9255893,2.1607957,1.5178039,2.8779628,1.4284387,1.4460356,1.4535507,2.479828
417,1.5971799,1.4430932,2.929579,2.1574936,1.517532,2.8797588,1.4328617,1.4331325,1.4500978,2.4831073
418,1.6006204,1.4251298,2.9294164,2.1541429,1.5199089,2.8688478,1.4288151,1.4401294,1.4488441,2.4727275
419,1.6044123,1.4442345,2.9281409,2.1533625,1.5190254,2.8845985,1.4285401,1.4270985,1.449716,2.482283
420,1.6056851,1.427726,2.9228797,2.1584835,1.5122738,2.8728247,1.4264231,1.4419994,1.4452418,2.4787583
421,1.608234,1.4316833,2.923175,2.1606317,1.5137827,2.87511,1.43398,1.4249251,1.433737,2.478016
422,1.6093805,1.4345666,2.9315312,2.1379979,1.5290731,2.8718321,1.4436073,1.4370202,1.4531572,2.477256
423,1.6033128,1.4410068,2.917548,2.1527157,1.510061,2.8677585,1.4249815,1.4397435,1.4550823,2.4742782
424,1.5965583,1.4265496,2.928718,2.1458712,1.5160778,2.8741133,1.4276658,1.4390463,1.4521198,2.4792044
425,1.6019139,1.4425611,2.921378,2.1611502,1.5174388,2.8756533,1.4344984,1.4263248,1.4587402,2.4713864
426,1.6076031,1.438115,2.9333854,2.1525593,1.5262983,2.8765087,1.440159,1.439611,1.4575003,2.4796581
427,1.6011947,1.4317517,2.9270983,2.1475112,1.516412,2.8711576,1.4280577,1.4332703,1.4450969,2.4683695
428,1.6054643,1.4306041,2.933801,2.15272,1.5211463,2.8767123,1.4381083,1.4350913,1.4453738,2.4787626
429,1.6112415,1.4361864,2.9308515,2.1504781,1.5164515,2.8782456,1.43196,1.4371815,1.4488717,2.476475
430,1.6089646,1.4307818,2.920981,2.1479182,1.5157126,2.8694296,1.4269851,1.4342183,1.4459915,2.4665234
431,1.6010385,1.433785,2.9258606,2.1445124,1.5183749,2.8733575,1.4288397,1.4350919,1.4495696,2.4759111
432,1.607913,1.4398392,2.9162204,2.146476,1.5091574,2.8719227,1.4229306,1.4345819,1.444207,2.4685097
433,1.599448,1.4347458,2.93386,2.150208,1.5220871,2.8715644,1.439764,1.445128,1.4495804,2.47342
434,1.6069967,1.4364487,2.923719,2.1481476,1.5074493,2.8711257,1.4271041,1.4358399,1.4556501,2.4743671
435,1.6108752,1.4330466,2.9303951,2.1505787,1.5112367,2.8694477,1.4273672,1.4321817,1.458668,2.470463
436,1.6054581,1.4427271,2.9292328,2.1472707,1.5224977,2.866341,1.4393013,1.438969,1.4474294,2.466405
437,1.6063166,1.4298956,2.9362087,2.1441638,1.518964,2.866808,1.4383383,1.4394894,1.4481202,2.468993
438,1.6021929,1.4358149,2.9217951,2.1527264,1.5286709,2.872903,1.4377761,1.4388438,1.4488468,2.4712455
439,1.6098524,1.4260542,2.9301882,2.15101,1.5239007,2.8689892,1.433108,1.4460568,1.4528935,2.4623241
440,1.5987056,1.4444773,2.931904,2.1488585,1.5183147,2.861257,1.4402428,1.439424,1.4508893,2.4593408
441,1.6111152,1.429143,2.9275684,2.1400592,1.522361,2.869645,1.4394706,1.441036,1.4417858,2.4741714
442,1.6098192,1.429943,2.927909,2.1436763,1.5103499,2.8641005,1.4281377,1.4328593,1.4462296,2.4663403
443,1.6097951,1.4349214,2.9248059,2.1378334,1.5100372,2.862313,1.4243572,1.4298962,1.4550138,2.4603434
444,1.6035205,1.4320414,2.9322217,2.1503236,1.5308925,2.8692894,1.4445171,1.4342127,1.4411502,2.4702935
445,1.602173,1.4380955,2.9318957,2.1473072,1.5222284,2.8707273,1.4348036,1.4331821,1.4578032,2.4724536
446,1.6053644,1.4275169,2.9210765,2.149408,1.5137795,2.861928,1.4285535,1.4325361,1.44338,2.4604478
447,1.6158222,1.434795,2.9332104,2.1502888,1.5159466,2.8668716,1.4326098,1.4471185,1.4490156,2.467172
448,1.6078019,1.4418229,2.925707,2.139741,1.517152,2.8665175,1.429897,1.4411148,1.4474839,2.4686978
449,1.6026996,1.4359459,2.9233427,2.1499047,1.5210222,2.8687994,1.429546,1.4398034,1.455245,2.4690092
450,1.6044326,1.4306517,2.92487,2.1428506,1.5228169,2.8701231,1.4335501,1.4325223,1.4446787,2.4726083
451,1.60075,1.4283425,2.9294195,2.14926,1.5217304,2.8684607,1.432382,1.4378012,1.4506309,2.4686704
452,1.597732,1.4357558,2.9236896,2.139781,1.5161288,2.8564575,1.4311496,1.4335068,1.4516206,2.4579232
453,1.6057888,1.4270245,2.9297247,2.1433163,1.5199896,2.8659093,1.4336523,1.4428796,1.4597651,2.4735222
454,1.6062256,1.4258481,2.9240773,2.1496248,1.5181695,2.860362,1.4313583,1.4248459,1.4495493,2.4624202
455,1.6061804,1.433921,2.925632,2.1415977,1.5212363,2.8632314,1.4307476,1.4428742,1.44621,2.46281
