True entropies,Estimated entropies
5.335193200047175,9.312147
5.348212234692857,9.228131
5.326442280041172,9.118134
5.348634464534806,9.020865
5.339832705918088,8.850128
5.364389636903023,8.800749
5.343477311772297,8.758554
5.346349906013121,8.684202
5.337698013877859,8.678884
5.3334625010598185,8.569152
5.335193200047175,8.489489
5.348212234692857,8.479618
5.326442280041172,8.450488
5.348634464534806,8.433667
5.339832705918088,8.336273
5.364389636903023,8.338158
5.343477311772297,8.337464
5.346349906013121,8.308158
5.337698013877859,8.328893
5.3334625010598185,8.255079
5.335193200047175,8.2013035
5.348212234692857,8.2132845
5.326442280041172,8.188903
5.348634464534806,8.190846
5.339832705918088,8.108191
5.364389636903023,8.115362
5.343477311772297,8.118875
5.346349906013121,8.099594
5.337698013877859,8.123511
5.3334625010598185,8.054175
5.335193200047175,7.9991155
5.348212234692857,8.013694
5.326442280041172,7.980716
5.348634464534806,7.9836235
5.339832705918088,7.9042296
5.364389636903023,7.9080257
5.343477311772297,7.9059377
5.346349906013121,7.887271
5.337698013877859,7.905564
5.3334625010598185,7.833603
5.335193200047175,7.7726154
5.348212234692857,7.7866373
5.326442280041172,7.746125
5.348634464534806,7.74815
5.339832705918088,7.671722
5.364389636903023,7.677794
5.343477311772297,7.671272
5.346349906013121,7.651215
5.337698013877859,7.66768
5.3334625010598185,7.59745
5.335193200047175,7.534673
5.348212234692857,7.549925
5.326442280041172,7.502866
5.348634464534806,7.5095086
5.339832705918088,7.4383945
5.364389636903023,7.4467406
5.343477311772297,7.43915
5.346349906013121,7.422264
5.337698013877859,7.439413
5.3334625010598185,7.373811
5.335193200047175,7.3188577
5.348212234692857,7.339806
5.326442280041172,7.2949905
5.348634464534806,7.30959
5.339832705918088,7.254036
5.364389636903023,7.2713127
5.343477311772297,7.265939
5.346349906013121,7.25645
5.337698013877859,7.2829494
5.3334625010598185,7.224086
5.335193200047175,7.1798873
5.348212234692857,7.2039986
5.326442280041172,7.159911
5.348634464534806,7.179303
5.339832705918088,7.126498
5.364389636903023,7.149508
5.343477311772297,7.140701
5.346349906013121,7.1359086
5.337698013877859,7.1628046
5.3334625010598185,7.1077743
5.335193200047175,7.07043
5.348212234692857,7.0987673
5.326442280041172,7.0545735
5.348634464534806,7.0817
5.339832705918088,7.027647
5.364389636903023,7.058092
5.343477311772297,7.0491858
5.346349906013121,7.0481954
5.337698013877859,7.075713
5.3334625010598185,7.0238547
5.335193200047175,6.9902115
5.348212234692857,7.0217686
5.326442280041172,6.9760437
5.348634464534806,7.006614
5.339832705918088,6.9522533
5.364389636903023,6.9857016
5.343477311772297,6.9764977
5.346349906013121,6.9755588
5.337698013877859,7.0025296
5.3334625010598185,6.9513197
5.335193200047175,6.917764
5.348212234692857,6.9514327
5.326442280041172,6.9059405
5.348634464534806,6.936412
5.339832705918088,6.8825383
5.364389636903023,6.917987
5.343477311772297,6.9084873
5.346349906013121,6.908783
5.337698013877859,6.934325
5.3334625010598185,6.883718
5.335193200047175,6.850083
5.348212234692857,6.885124
5.326442280041172,6.840223
5.348634464534806,6.8704367
5.339832705918088,6.8168783
5.364389636903023,6.8539076
5.343477311772297,6.8438764
5.346349906013121,6.8450155
5.337698013877859,6.8692813
5.3334625010598185,6.8199096
5.335193200047175,6.78605
5.348212234692857,6.8219266
5.326442280041172,6.776597
5.348634464534806,6.806882
5.339832705918088,6.75444
5.364389636903023,6.792186
5.343477311772297,6.781983
5.346349906013121,6.7830486
5.337698013877859,6.806786
5.3334625010598185,6.7589674
5.335193200047175,6.7248845
5.348212234692857,6.761622
5.326442280041172,6.7159305
5.348634464534806,6.745839
5.339832705918088,6.694903
5.364389636903023,6.7333407
5.343477311772297,6.7229576
5.346349906013121,6.724
5.337698013877859,6.7469077
5.3334625010598185,6.7003975
5.335193200047175,6.6662383
5.348212234692857,6.703908
5.326442280041172,6.658193
5.348634464534806,6.687297
5.339832705918088,6.63759
5.364389636903023,6.6769156
5.343477311772297,6.6662874
5.346349906013121,6.6675954
5.337698013877859,6.689348
5.3334625010598185,6.6441345
5.335193200047175,6.6100564
5.348212234692857,6.648582
5.326442280041172,6.602796
5.348634464534806,6.63136
5.339832705918088,6.582746
5.364389636903023,6.6227546
5.343477311772297,6.611835
5.346349906013121,6.6134
5.337698013877859,6.6340547
5.3334625010598185,6.5902424
5.335193200047175,6.556278
5.348212234692857,6.595467
5.326442280041172,6.5495744
5.348634464534806,6.5779037
5.339832705918088,6.5302844
5.364389636903023,6.5708327
5.343477311772297,6.5595384
5.346349906013121,6.5613766
5.337698013877859,6.5810375
5.3334625010598185,6.538606
5.335193200047175,6.504785
5.348212234692857,6.5445213
5.326442280041172,6.4986463
5.348634464534806,6.5267425
5.339832705918088,6.480094
5.364389636903023,6.521116
5.343477311772297,6.5094233
5.346349906013121,6.511495
5.337698013877859,6.530268
5.3334625010598185,6.4891577
5.335193200047175,6.455526
5.348212234692857,6.4956965
5.326442280041172,6.4499197
5.348634464534806,6.477744
5.339832705918088,6.432136
5.364389636903023,6.473511
5.343477311772297,6.461429
5.346349906013121,6.4636617
5.337698013877859,6.481635
5.3334625010598185,6.44185
5.335193200047175,6.4084396
5.348212234692857,6.448942
5.326442280041172,6.4032955
5.348634464534806,6.4309053
5.339832705918088,6.3862805
5.364389636903023,6.4279222
5.343477311772297,6.4154387
5.346349906013121,6.417789
5.337698013877859,6.4350557
5.3334625010598185,6.3965726
5.335193200047175,6.3634176
5.348212234692857,6.4041705
5.326442280041172,6.3587213
5.348634464534806,6.386129
5.339832705918088,6.3424563
5.364389636903023,6.384272
5.343477311772297,6.3713946
5.346349906013121,6.3738265
5.337698013877859,6.3904877
5.3334625010598185,6.35325
5.335193200047175,6.3203673
5.348212234692857,6.3612976
5.326442280041172,6.3161125
5.348634464534806,6.3433113
5.339832705918088,6.30059
5.364389636903023,6.342487
5.343477311772297,6.3292212
5.346349906013121,6.3317018
5.337698013877859,6.3478513
5.3334625010598185,6.311815
5.335193200047175,6.2792354
5.348212234692857,6.3202434
5.326442280041172,6.275395
5.348634464534806,6.302404
5.339832705918088,6.260605
5.364389636903023,6.3025155
5.343477311772297,6.288832
5.346349906013121,6.2913604
5.337698013877859,6.307074
5.3334625010598185,6.2722006
5.335193200047175,6.2399645
5.348212234692857,6.2809405
5.326442280041172,6.236483
5.348634464534806,6.263323
5.339832705918088,6.22245
5.364389636903023,6.2642984
5.343477311772297,6.250176
5.346349906013121,6.2527432
5.337698013877859,6.2680793
5.3334625010598185,6.2343273
5.335193200047175,6.2024693
5.348212234692857,6.243335
5.326442280041172,6.1993084
5.348634464534806,6.225975
5.339832705918088,6.1860275
5.364389636903023,6.227764
5.343477311772297,6.2131786
5.346349906013121,6.2157993
5.337698013877859,6.2307944
5.3334625010598185,6.198115
5.335193200047175,6.1666837
5.348212234692857,6.2073445
5.326442280041172,6.163811
5.348634464534806,6.1903048
5.339832705918088,6.151262
5.364389636903023,6.192855
5.343477311772297,6.1777782
5.346349906013121,6.180466
5.337698013877859,6.195158
5.3334625010598185,6.163506
5.335193200047175,6.1325483
5.348212234692857,6.172911
5.326442280041172,6.1299076
5.348634464534806,6.1562467
5.339832705918088,6.1180935
5.364389636903023,6.159523
5.343477311772297,6.1439166
5.346349906013121,6.1466856
5.337698013877859,6.161107
5.3334625010598185,6.1304345
5.335193200047175,6.0999823
5.348212234692857,6.1399803
5.326442280041172,6.09753
5.348634464534806,6.1237164
5.339832705918088,6.0864587
5.364389636903023,6.127704
5.343477311772297,6.1115384
5.346349906013121,6.1143866
5.337698013877859,6.1285744
5.3334625010598185,6.098837
5.335193200047175,6.068919
5.348212234692857,6.108486
5.326442280041172,6.0666046
5.348634464534806,6.0926547
5.339832705918088,6.056271
5.364389636903023,6.097339
5.343477311772297,6.080587
5.346349906013121,6.083521
5.337698013877859,6.0974865
5.3334625010598185,6.068648
5.335193200047175,6.039294
5.348212234692857,6.0783734
5.326442280041172,6.0370564
5.348634464534806,6.0629945
5.339832705918088,6.027464
5.364389636903023,6.0683646
5.343477311772297,6.051008
5.346349906013121,6.054033
5.337698013877859,6.067788
5.3334625010598185,6.0398026
5.335193200047175,6.0110326
5.348212234692857,6.0495896
5.326442280041172,6.0088315
5.348634464534806,6.0346704
5.339832705918088,5.999973
5.364389636903023,6.0407157
5.343477311772297,6.0227523
5.346349906013121,6.0258584
5.337698013877859,6.039414
5.3334625010598185,6.012248
5.335193200047175,5.9840765
5.348212234692857,6.0220766
5.326442280041172,5.981858
5.348634464534806,6.0076146
5.339832705918088,5.9737334
5.364389636903023,6.0143275
5.343477311772297,5.9957666
5.346349906013121,5.9989424
5.337698013877859,6.012299
5.3334625010598185,5.985925
5.335193200047175,5.958351
5.348212234692857,5.9957833
5.326442280041172,5.9560814
5.348634464534806,5.9817624
5.339832705918088,5.9486837
5.364389636903023,5.9891334
5.343477311772297,5.969991
5.346349906013121,5.973224
5.337698013877859,5.9863787
5.3334625010598185,5.9607673
5.335193200047175,5.933802
5.348212234692857,5.970658
5.326442280041172,5.931445
5.348634464534806,5.957056
5.339832705918088,5.924749
5.364389636903023,5.9650826
5.343477311772297,5.945384
5.346349906013121,5.9486494
5.337698013877859,5.961593
5.3334625010598185,5.9367185
5.335193200047175,5.9103603
5.348212234692857,5.946651
5.326442280041172,5.9079084
5.348634464534806,5.9334407
5.339832705918088,5.9018736
5.364389636903023,5.942105
5.343477311772297,5.9218874
5.346349906013121,5.9251814
5.337698013877859,5.9379
5.3334625010598185,5.9137263
5.335193200047175,5.887967
5.348212234692857,5.923712
5.326442280041172,5.885419
5.348634464534806,5.910867
5.339832705918088,5.8800015
5.364389636903023,5.920146
5.343477311772297,5.8994484
5.346349906013121,5.9027596
5.337698013877859,5.915237
5.3334625010598185,5.891738
5.335193200047175,5.8665657
5.348212234692857,5.901785
5.326442280041172,5.8639293
5.348634464534806,5.8892894
5.339832705918088,5.8590884
5.364389636903023,5.899153
5.343477311772297,5.878021
5.346349906013121,5.881346
5.337698013877859,5.893564
5.3334625010598185,5.8707113
5.335193200047175,5.846107
5.348212234692857,5.8808227
5.326442280041172,5.8433895
5.348634464534806,5.868666
5.339832705918088,5.8391
5.364389636903023,5.8790855
5.343477311772297,5.857559
5.346349906013121,5.860893
5.337698013877859,5.872834
5.3334625010598185,5.8506002
5.335193200047175,5.826549
5.348212234692857,5.860796
5.326442280041172,5.8237658
5.348634464534806,5.8489532
5.339832705918088,5.8199873
5.364389636903023,5.8598933
5.343477311772297,5.8380136
5.346349906013121,5.8413563
5.337698013877859,5.853004
5.3334625010598185,5.8313627
5.335193200047175,5.807845
5.348212234692857,5.8416524
5.326442280041172,5.8050094
5.348634464534806,5.830103
5.339832705918088,5.8017035
5.364389636903023,5.841517
5.343477311772297,5.819333
5.346349906013121,5.8226886
5.337698013877859,5.834034
5.3334625010598185,5.8129525
5.335193200047175,5.7899494
5.348212234692857,5.823345
5.326442280041172,5.78708
5.348634464534806,5.8120756
5.339832705918088,5.7842207
5.364389636903023,5.823927
5.343477311772297,5.801475
5.346349906013121,5.804842
5.337698013877859,5.8158846
5.3334625010598185,5.795339
5.335193200047175,5.772832
5.348212234692857,5.805834
5.326442280041172,5.769939
5.348634464534806,5.7948365
5.339832705918088,5.7675047
5.364389636903023,5.8070846
5.343477311772297,5.784402
5.346349906013121,5.7877817
5.337698013877859,5.798516
5.3334625010598185,5.7784805
5.335193200047175,5.756457
5.348212234692857,5.789086
5.326442280041172,5.7535467
5.348634464534806,5.778347
5.339832705918088,5.751514
5.364389636903023,5.7909546
5.343477311772297,5.7680755
5.346349906013121,5.771468
5.337698013877859,5.7818904
5.3334625010598185,5.7623386
5.335193200047175,5.740785
5.348212234692857,5.77306
5.326442280041172,5.7378664
5.348634464534806,5.762571
5.339832705918088,5.7362156
5.364389636903023,5.7755013
5.343477311772297,5.7524614
5.346349906013121,5.7558665
5.337698013877859,5.765968
5.3334625010598185,5.7468796
5.335193200047175,5.725788
5.348212234692857,5.757719
5.326442280041172,5.7228603
5.348634464534806,5.7474756
5.339832705918088,5.721573
5.364389636903023,5.7606964
5.343477311772297,5.737523
5.346349906013121,5.740941
5.337698013877859,5.750717
5.3334625010598185,5.732068
5.335193200047175,5.711427
5.348212234692857,5.743033
5.326442280041172,5.708497
5.348634464534806,5.7330203
5.339832705918088,5.7075615
5.364389636903023,5.746504
5.343477311772297,5.723227
5.346349906013121,5.7266545
5.337698013877859,5.736109
5.3334625010598185,5.7178764
5.335193200047175,5.6976767
5.348212234692857,5.728969
5.326442280041172,5.694747
5.348634464534806,5.719181
5.339832705918088,5.694146
5.364389636903023,5.7328978
5.343477311772297,5.709544
5.346349906013121,5.712976
5.337698013877859,5.7221107
5.3334625010598185,5.704274
5.335193200047175,5.6845045
5.348212234692857,5.7154946
5.326442280041172,5.681575
5.348634464534806,5.705926
5.339832705918088,5.6813025
5.364389636903023,5.719854
5.343477311772297,5.6964397
5.346349906013121,5.6998744
5.337698013877859,5.708689
5.3334625010598185,5.6912346
5.335193200047175,5.6718884
5.348212234692857,5.702579
5.326442280041172,5.6689553
5.348634464534806,5.693233
5.339832705918088,5.6689973
5.364389636903023,5.707342
5.343477311772297,5.6838875
5.346349906013121,5.687329
5.337698013877859,5.6958146
5.3334625010598185,5.67873
5.335193200047175,5.6597996
5.348212234692857,5.690196
5.326442280041172,5.6568627
5.348634464534806,5.6810694
5.339832705918088,5.657207
5.364389636903023,5.695336
5.343477311772297,5.6718593
5.346349906013121,5.675304
5.337698013877859,5.6834736
5.3334625010598185,5.666739
5.335193200047175,5.648214
5.348212234692857,5.6783195
5.326442280041172,5.6452713
5.348634464534806,5.6694107
5.339832705918088,5.6459107
5.364389636903023,5.683823
5.343477311772297,5.6603336
5.346349906013121,5.663774
5.337698013877859,5.6716275
5.3334625010598185,5.6552343
5.335193200047175,5.6371107
5.348212234692857,5.666927
5.326442280041172,5.6341558
5.348634464534806,5.6582327
5.339832705918088,5.6350784
5.364389636903023,5.6727743
5.343477311772297,5.6492815
5.346349906013121,5.652721
5.337698013877859,5.6602626
5.3334625010598185,5.6441946
5.335193200047175,5.626464
5.348212234692857,5.655995
5.326442280041172,5.6234922
5.348634464534806,5.6475115
5.339832705918088,5.624692
5.364389636903023,5.6621704
5.343477311772297,5.6386814
5.346349906013121,5.642115
5.337698013877859,5.649351
5.3334625010598185,5.6335993
5.335193200047175,5.6162524
5.348212234692857,5.6455016
5.326442280041172,5.613258
5.348634464534806,5.637225
5.339832705918088,5.614729
5.364389636903023,5.6519923
5.343477311772297,5.628516
5.346349906013121,5.631942
5.337698013877859,5.63887
5.3334625010598185,5.6234236
5.335193200047175,5.6064553
5.348212234692857,5.635429
5.326442280041172,5.6034355
5.348634464534806,5.6273537
5.339832705918088,5.605162
5.364389636903023,5.642214
5.343477311772297,5.6187563
5.346349906013121,5.622173
5.337698013877859,5.6288
5.3334625010598185,5.6136513
5.335193200047175,5.597055
5.348212234692857,5.6257486
5.326442280041172,5.5940037
5.348634464534806,5.6178827
5.339832705918088,5.595985
5.364389636903023,5.6328197
5.343477311772297,5.60939
5.346349906013121,5.612797
5.337698013877859,5.6191273
5.3334625010598185,5.6042633
5.335193200047175,5.5880313
5.348212234692857,5.616454
5.326442280041172,5.5849485
5.348634464534806,5.608786
5.339832705918088,5.5871706
5.364389636903023,5.6237984
5.343477311772297,5.600396
5.346349906013121,5.603789
5.337698013877859,5.60983
5.3334625010598185,5.595241
5.335193200047175,5.5793676
5.348212234692857,5.607521
5.326442280041172,5.5762506
5.348634464534806,5.60005
5.339832705918088,5.578702
5.364389636903023,5.6151295
5.343477311772297,5.5917597
5.346349906013121,5.5951414
5.337698013877859,5.60089
5.3334625010598185,5.586568
5.335193200047175,5.571046
5.348212234692857,5.5989294
5.326442280041172,5.5678897
5.348634464534806,5.591657
5.339832705918088,5.5705705
5.364389636903023,5.6067986
5.343477311772297,5.5834618
5.346349906013121,5.5868325
5.337698013877859,5.5922937
5.3334625010598185,5.5782266
5.335193200047175,5.563052
5.348212234692857,5.59067
5.326442280041172,5.559853
5.348634464534806,5.583588
5.339832705918088,5.562755
5.364389636903023,5.598789
5.343477311772297,5.57549
5.346349906013121,5.5788407
5.337698013877859,5.5840273
5.3334625010598185,5.5702033
5.335193200047175,5.555371
5.348212234692857,5.5827265
5.326442280041172,5.552126
5.348634464534806,5.5758295
5.339832705918088,5.5552397
5.364389636903023,5.591083
5.343477311772297,5.567822
5.346349906013121,5.571158
5.337698013877859,5.576075
5.3334625010598185,5.5624824
5.335193200047175,5.547983
5.348212234692857,5.575079
5.326442280041172,5.5446916
5.348634464534806,5.568367
5.339832705918088,5.548017
5.364389636903023,5.5836687
5.343477311772297,5.560448
5.346349906013121,5.563766
5.337698013877859,5.568423
5.3334625010598185,5.5550537
5.335193200047175,5.540881
5.348212234692857,5.5677166
5.326442280041172,5.537536
5.348634464534806,5.5611873
5.339832705918088,5.541073
5.364389636903023,5.5765386
5.343477311772297,5.553355
5.346349906013121,5.556653
5.337698013877859,5.561058
5.3334625010598185,5.5479045
5.335193200047175,5.534054
5.348212234692857,5.560632
5.326442280041172,5.53065
5.348634464534806,5.5542784
5.339832705918088,5.534394
5.364389636903023,5.569677
5.343477311772297,5.5465302
5.346349906013121,5.5498085
5.337698013877859,5.5539646
5.3334625010598185,5.5410194
5.335193200047175,5.5274844
5.348212234692857,5.5538087
5.326442280041172,5.524022
5.348634464534806,5.547628
5.339832705918088,5.527968
5.364389636903023,5.5630693
5.343477311772297,5.539962
5.346349906013121,5.5432196
5.337698013877859,5.5471334
5.3334625010598185,5.534386
5.335193200047175,5.521159
5.348212234692857,5.5472374
5.326442280041172,5.5176396
5.348634464534806,5.5412216
5.339832705918088,5.5217805
5.364389636903023,5.556705
5.343477311772297,5.5336356
5.346349906013121,5.5368752
5.337698013877859,5.540554
5.3334625010598185,5.527995
5.335193200047175,5.5150695
5.348212234692857,5.540904
5.326442280041172,5.511493
5.348634464534806,5.5350537
5.339832705918088,5.5158243
5.364389636903023,5.550577
5.343477311772297,5.527545
5.346349906013121,5.5307636
5.337698013877859,5.534212
5.3334625010598185,5.521838
5.335193200047175,5.5092106
5.348212234692857,5.5348015
5.326442280041172,5.5055704
5.348634464534806,5.529113
5.339832705918088,5.510091
5.364389636903023,5.544677
5.343477311772297,5.521679
5.346349906013121,5.5248795
5.337698013877859,5.528101
5.3334625010598185,5.515905
5.335193200047175,5.503568
5.348212234692857,5.5289216
5.326442280041172,5.4998636
5.348634464534806,5.5233865
5.339832705918088,5.504566
5.364389636903023,5.538988
5.343477311772297,5.5160255
5.346349906013121,5.5192094
5.337698013877859,5.5222073
5.3334625010598185,5.5101795
5.335193200047175,5.4981303
5.348212234692857,5.523253
5.326442280041172,5.4943657
5.348634464534806,5.5178685
5.339832705918088,5.4992447
5.364389636903023,5.533504
5.343477311772297,5.510577
5.346349906013121,5.5137424
5.337698013877859,5.5165296
5.3334625010598185,5.5046625
5.335193200047175,5.492892
