True entropies,Estimated entropies
5.330947911880447,10.190937
5.339416551453224,10.102333
5.347004900947627,10.030039
5.3454486640290035,10.016009
5.325850405836276,9.785053
5.355078658505512,9.86761
5.327032197904796,9.684354
5.333185474241201,9.572182
5.34560667790585,9.5587
5.338898648853437,9.53483
5.330947911880447,9.4415455
5.339416551453224,9.373723
5.347004900947627,9.314913
5.3454486640290035,9.308636
5.325850405836276,9.120533
5.355078658505512,9.189909
5.327032197904796,9.050417
5.333185474241201,8.961206
5.34560667790585,8.945751
5.338898648853437,8.94475
5.330947911880447,8.87847
5.339416551453224,8.841297
5.347004900947627,8.806408
5.3454486640290035,8.8100605
5.325850405836276,8.671987
5.355078658505512,8.747693
5.327032197904796,8.645518
5.333185474241201,8.582192
5.34560667790585,8.576459
5.338898648853437,8.5999565
5.330947911880447,8.554271
5.339416551453224,8.536387
5.347004900947627,8.510245
5.3454486640290035,8.52915
5.325850405836276,8.412328
5.355078658505512,8.489874
5.327032197904796,8.406147
5.333185474241201,8.3536005
5.34560667790585,8.349176
5.338898648853437,8.384625
5.330947911880447,8.346956
5.339416551453224,8.334858
5.347004900947627,8.310217
5.3454486640290035,8.334625
5.325850405836276,8.226259
5.355078658505512,8.301803
5.327032197904796,8.2259655
5.333185474241201,8.1771965
5.34560667790585,8.170045
5.338898648853437,8.211368
5.330947911880447,8.176566
5.339416551453224,8.1652355
5.347004900947627,8.139898
5.3454486640290035,8.165641
5.325850405836276,8.06315
5.355078658505512,8.1359625
5.327032197904796,8.06451
5.333185474241201,8.01755
5.34560667790585,8.008
5.338898648853437,8.053216
5.330947911880447,8.019975
5.339416551453224,8.008156
5.347004900947627,7.9821186
5.3454486640290035,8.007594
5.325850405836276,7.9102554
5.355078658505512,7.979646
5.327032197904796,7.9114904
5.333185474241201,7.8655376
5.34560667790585,7.8544545
5.338898648853437,7.9017916
5.330947911880447,7.8697987
5.339416551453224,7.857088
5.347004900947627,7.830931
5.3454486640290035,7.855625
5.325850405836276,7.762622
5.355078658505512,7.827911
5.327032197904796,7.7633696
5.333185474241201,7.7187576
5.34560667790585,7.706675
5.338898648853437,7.75513
5.330947911880447,7.725045
5.339416551453224,7.711246
5.347004900947627,7.6856065
5.3454486640290035,7.709415
5.325850405836276,7.6206875
5.355078658505512,7.6821437
5.327032197904796,7.620964
5.333185474241201,7.5780954
5.34560667790585,7.5655203
5.338898648853437,7.6146398
5.330947911880447,7.587116
5.339416551453224,7.5717063
5.347004900947627,7.546439
5.3454486640290035,7.569183
5.325850405836276,7.484106
5.355078658505512,7.5435157
5.327032197904796,7.484964
5.333185474241201,7.443008
