True entropies,Estimated entropies
4.555102279384505,11.388702
4.547759214021732,11.031265
4.54591610932727,10.693285
4.546697886928918,10.479586
4.571707866084881,10.353659
4.553896108637828,10.085874
4.546392888943123,9.948927
4.531641116465348,9.7752
4.516560386084524,9.725514
4.527507189589623,9.649161
4.555102279384505,9.682017
4.547759214021732,9.635882
4.54591610932727,9.5413265
4.546697886928918,9.527165
4.571707866084881,9.542871
4.553896108637828,9.427953
4.546392888943123,9.386022
4.531641116465348,9.296241
4.516560386084524,9.303514
4.527507189589623,9.253067
4.555102279384505,9.312264
4.547759214021732,9.287815
4.54591610932727,9.195828
4.546697886928918,9.180021
4.571707866084881,9.19021
4.553896108637828,9.072041
4.546392888943123,9.014426
4.531641116465348,8.914392
4.516560386084524,8.906255
4.527507189589623,8.836383
4.555102279384505,8.869701
4.547759214021732,8.825197
4.54591610932727,8.71207
4.546697886928918,8.673121
4.571707866084881,8.6587715
4.553896108637828,8.526034
4.546392888943123,8.446291
4.531641116465348,8.333343
4.516560386084524,8.314996
4.527507189589623,8.241571
4.555102279384505,8.2678795
4.547759214021732,8.220761
4.54591610932727,8.115458
4.546697886928918,8.071114
4.571707866084881,8.046674
4.553896108637828,7.9192586
4.546392888943123,7.839231
4.531641116465348,7.7472405
4.516560386084524,7.7369227
4.527507189589623,7.6691475
4.555102279384505,7.683079
4.547759214021732,7.619436
4.54591610932727,7.525725
4.546697886928918,7.487832
4.571707866084881,7.498096
4.553896108637828,7.383572
4.546392888943123,7.316263
4.531641116465348,7.228147
4.516560386084524,7.205617
4.527507189589623,7.144567
4.555102279384505,7.1835904
4.547759214021732,7.1415772
4.54591610932727,7.059675
4.546697886928918,7.0194592
4.571707866084881,7.0299616
4.553896108637828,6.924404
4.546392888943123,6.871725
4.531641116465348,6.8068595
4.516560386084524,6.7915335
4.527507189589623,6.736075
4.555102279384505,6.782593
4.547759214021732,6.7487164
4.54591610932727,6.6773243
4.546697886928918,6.638837
4.571707866084881,6.670821
4.553896108637828,6.5689983
4.546392888943123,6.5240912
4.531641116465348,6.472368
4.516560386084524,6.470427
4.527507189589623,6.4319053
4.555102279384505,6.4921217
4.547759214021732,6.4822354
4.54591610932727,6.420286
4.546697886928918,6.4025364
4.571707866084881,6.448304
4.553896108637828,6.3574758
4.546392888943123,6.3232193
4.531641116465348,6.2764664
4.516560386084524,6.288534
4.527507189589623,6.2529564
4.555102279384505,6.3152666
4.547759214021732,6.312021
4.54591610932727,6.250293
4.546697886928918,6.2424016
4.571707866084881,6.2911563
4.553896108637828,6.201149
4.546392888943123,6.17287
4.531641116465348,6.1299515
4.516560386084524,6.1410394
4.527507189589623,6.113045
4.555102279384505,6.1767955
4.547759214021732,6.178134
4.54591610932727,6.1207185
4.546697886928918,6.1154165
4.571707866084881,6.1655836
4.553896108637828,6.0789666
4.546392888943123,6.053932
4.531641116465348,6.0138307
4.516560386084524,6.02419
4.527507189589623,5.997311
4.555102279384505,6.0609145
4.547759214021732,6.0674133
4.54591610932727,6.01265
4.546697886928918,6.010075
4.571707866084881,6.0594087
4.553896108637828,5.975806
4.546392888943123,5.9517374
4.531641116465348,5.9130287
4.516560386084524,5.922691
4.527507189589623,5.898711
4.555102279384505,5.9604163
4.547759214021732,5.9666705
4.54591610932727,5.916159
4.546697886928918,5.9150124
4.571707866084881,5.9634356
4.553896108637828,5.8807416
4.546392888943123,5.858409
4.531641116465348,5.8212686
4.516560386084524,5.830032
4.527507189589623,5.8074827
4.555102279384505,5.8687057
4.547759214021732,5.873951
4.54591610932727,5.8270946
4.546697886928918,5.825482
4.571707866084881,5.8737984
4.553896108637828,5.791975
4.546392888943123,5.770573
4.531641116465348,5.7339697
4.516560386084524,5.7410307
4.527507189589623,5.7204156
4.555102279384505,5.780188
4.547759214021732,5.7845626
4.54591610932727,5.740857
4.546697886928918,5.7376547
4.571707866084881,5.785178
4.553896108637828,5.7048306
4.546392888943123,5.684036
4.531641116465348,5.6474233
4.516560386084524,5.652574
4.527507189589623,5.632715
4.555102279384505,5.691511
4.547759214021732,5.6946588
4.54591610932727,5.6540217
4.546697886928918,5.6497235
4.571707866084881,5.6969233
4.553896108637828,5.6178555
4.546392888943123,5.5982294
4.531641116465348,5.5626416
4.516560386084524,5.5658617
4.527507189589623,5.547255
4.555102279384505,5.605682
4.547759214021732,5.607095
4.54591610932727,5.56822
4.546697886928918,5.5628314
4.571707866084881,5.6101246
4.553896108637828,5.5334897
4.546392888943123,5.514139
4.531641116465348,5.4796243
4.516560386084524,5.4815974
4.527507189589623,5.4640355
4.555102279384505,5.5230646
4.547759214021732,5.5224314
4.54591610932727,5.48553
4.546697886928918,5.47904
4.571707866084881,5.527734
4.553896108637828,5.4535084
4.546392888943123,5.435575
4.531641116465348,5.402903
4.516560386084524,5.403801
4.527507189589623,5.3888874
4.555102279384505,5.4483514
4.547759214021732,5.4466357
4.54591610932727,5.411743
4.546697886928918,5.40543
4.571707866084881,5.455859
4.553896108637828,5.385475
4.546392888943123,5.369803
4.531641116465348,5.338542
4.516560386084524,5.3404164
4.527507189589623,5.327424
4.555102279384505,5.387121
4.547759214021732,5.3856764
4.54591610932727,5.352402
4.546697886928918,5.347996
4.571707866084881,5.3988338
4.553896108637828,5.33302
4.546392888943123,5.3183064
4.531641116465348,5.2892528
4.516560386084524,5.291021
4.527507189589623,5.279778
4.555102279384505,5.3396726
4.547759214021732,5.3378983
4.54591610932727,5.3068795
4.546697886928918,5.302853
4.571707866084881,5.3540835
4.553896108637828,5.291082
4.546392888943123,5.2766395
4.531641116465348,5.2495484
